Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,65 years,65,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,77,Not Applicable,Not Applicable
,65 years,65,Male,M,Unknown or Not Stated,9,416,Not Applicable,Not Applicable
,66 years,66,Female,F,8th grade or less,1,108,Not Applicable,Not Applicable
,66 years,66,Female,F,9th through 12th grade with no diploma,2,195,Not Applicable,Not Applicable
,66 years,66,Female,F,High school graduate or GED completed,3,1004,Not Applicable,Not Applicable
,66 years,66,Female,F,"Some college credit, but not a degree.",4,342,Not Applicable,Not Applicable
,66 years,66,Female,F,"Associate degree (AA,AS)",5,235,Not Applicable,Not Applicable
,66 years,66,Female,F,"Bachelor?s degree (BA, AB, BS)",6,264,Not Applicable,Not Applicable
,66 years,66,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,95,Not Applicable,Not Applicable
,66 years,66,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,30,Not Applicable,Not Applicable
,66 years,66,Female,F,Unknown or Not Stated,9,75,Not Applicable,Not Applicable
,66 years,66,Male,M,8th grade or less,1,253,Not Applicable,Not Applicable
,66 years,66,Male,M,9th through 12th grade with no diploma,2,624,Not Applicable,Not Applicable
,66 years,66,Male,M,High school graduate or GED completed,3,2618,Not Applicable,Not Applicable
,66 years,66,Male,M,"Some college credit, but not a degree.",4,727,Not Applicable,Not Applicable
,66 years,66,Male,M,"Associate degree (AA,AS)",5,310,Not Applicable,Not Applicable
,66 years,66,Male,M,"Bachelor?s degree (BA, AB, BS)",6,449,Not Applicable,Not Applicable
,66 years,66,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,151,Not Applicable,Not Applicable
,66 years,66,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,79,Not Applicable,Not Applicable
,66 years,66,Male,M,Unknown or Not Stated,9,380,Not Applicable,Not Applicable
,67 years,67,Female,F,8th grade or less,1,93,Not Applicable,Not Applicable
,67 years,67,Female,F,9th through 12th grade with no diploma,2,165,Not Applicable,Not Applicable
,67 years,67,Female,F,High school graduate or GED completed,3,928,Not Applicable,Not Applicable
,67 years,67,Female,F,"Some college credit, but not a degree.",4,298,Not Applicable,Not Applicable
,67 years,67,Female,F,"Associate degree (AA,AS)",5,224,Not Applicable,Not Applicable
,67 years,67,Female,F,"Bachelor?s degree (BA, AB, BS)",6,218,Not Applicable,Not Applicable
,67 years,67,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,98,Not Applicable,Not Applicable
,67 years,67,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,25,Not Applicable,Not Applicable
,67 years,67,Female,F,Unknown or Not Stated,9,68,Not Applicable,Not Applicable
,67 years,67,Male,M,8th grade or less,1,279,Not Applicable,Not Applicable
,67 years,67,Male,M,9th through 12th grade with no diploma,2,590,Not Applicable,Not Applicable
,67 years,67,Male,M,High school graduate or GED completed,3,2354,Not Applicable,Not Applicable
,67 years,67,Male,M,"Some college credit, but not a degree.",4,677,Not Applicable,Not Applicable
,67 years,67,Male,M,"Associate degree (AA,AS)",5,295,Not Applicable,Not Applicable
,67 years,67,Male,M,"Bachelor?s degree (BA, AB, BS)",6,476,Not Applicable,Not Applicable
,67 years,67,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,151,Not Applicable,Not Applicable
,67 years,67,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,69,Not Applicable,Not Applicable
,67 years,67,Male,M,Unknown or Not Stated,9,371,Not Applicable,Not Applicable
,68 years,68,Female,F,8th grade or less,1,99,Not Applicable,Not Applicable
,68 years,68,Female,F,9th through 12th grade with no diploma,2,173,Not Applicable,Not Applicable
,68 years,68,Female,F,High school graduate or GED completed,3,892,Not Applicable,Not Applicable
,68 years,68,Female,F,"Some college credit, but not a degree.",4,322,Not Applicable,Not Applicable
,68 years,68,Female,F,"Associate degree (AA,AS)",5,211,Not Applicable,Not Applicable
,68 years,68,Female,F,"Bachelor?s degree (BA, AB, BS)",6,269,Not Applicable,Not Applicable
,68 years,68,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,122,Not Applicable,Not Applicable
,68 years,68,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,16,Not Applicable,Not Applicable
,68 years,68,Female,F,Unknown or Not Stated,9,70,Not Applicable,Not Applicable
,68 years,68,Male,M,8th grade or less,1,223,Not Applicable,Not Applicable
,68 years,68,Male,M,9th through 12th grade with no diploma,2,473,Not Applicable,Not Applicable
,68 years,68,Male,M,High school graduate or GED completed,3,2202,Not Applicable,Not Applicable
,68 years,68,Male,M,"Some college credit, but not a degree.",4,677,Not Applicable,Not Applicable
,68 years,68,Male,M,"Associate degree (AA,AS)",5,330,Not Applicable,Not Applicable
,68 years,68,Male,M,"Bachelor?s degree (BA, AB, BS)",6,463,Not Applicable,Not Applicable
,68 years,68,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,152,Not Applicable,Not Applicable
,68 years,68,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,98,Not Applicable,Not Applicable
,68 years,68,Male,M,Unknown or Not Stated,9,266,Not Applicable,Not Applicable
,69 years,69,Female,F,8th grade or less,1,88,Not Applicable,Not Applicable
,69 years,69,Female,F,9th through 12th grade with no diploma,2,146,Not Applicable,Not Applicable
,69 years,69,Female,F,High school graduate or GED completed,3,884,Not Applicable,Not Applicable
,69 years,69,Female,F,"Some college credit, but not a degree.",4,332,Not Applicable,Not Applicable
,69 years,69,Female,F,"Associate degree (AA,AS)",5,226,Not Applicable,Not Applicable
,69 years,69,Female,F,"Bachelor?s degree (BA, AB, BS)",6,242,Not Applicable,Not Applicable
,69 years,69,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,136,Not Applicable,Not Applicable
,69 years,69,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,25,Not Applicable,Not Applicable
,69 years,69,Female,F,Unknown or Not Stated,9,67,Not Applicable,Not Applicable
,69 years,69,Male,M,8th grade or less,1,251,Not Applicable,Not Applicable
,69 years,69,Male,M,9th through 12th grade with no diploma,2,423,Not Applicable,Not Applicable
,69 years,69,Male,M,High school graduate or GED completed,3,1944,Not Applicable,Not Applicable
,69 years,69,Male,M,"Some college credit, but not a degree.",4,634,Not Applicable,Not Applicable
,69 years,69,Male,M,"Associate degree (AA,AS)",5,326,Not Applicable,Not Applicable
,69 years,69,Male,M,"Bachelor?s degree (BA, AB, BS)",6,506,Not Applicable,Not Applicable
,69 years,69,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,180,Not Applicable,Not Applicable
,69 years,69,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,106,Not Applicable,Not Applicable
,69 years,69,Male,M,Unknown or Not Stated,9,255,Not Applicable,Not Applicable
,70 years,70,Female,F,8th grade or less,1,95,Not Applicable,Not Applicable
,70 years,70,Female,F,9th through 12th grade with no diploma,2,133,Not Applicable,Not Applicable
,70 years,70,Female,F,High school graduate or GED completed,3,856,Not Applicable,Not Applicable
,70 years,70,Female,F,"Some college credit, but not a degree.",4,316,Not Applicable,Not Applicable
,70 years,70,Female,F,"Associate degree (AA,AS)",5,224,Not Applicable,Not Applicable
,70 years,70,Female,F,"Bachelor?s degree (BA, AB, BS)",6,255,Not Applicable,Not Applicable
,70 years,70,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,129,Not Applicable,Not Applicable
,70 years,70,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,30,Not Applicable,Not Applicable
,70 years,70,Female,F,Unknown or Not Stated,9,69,Not Applicable,Not Applicable
,70 years,70,Male,M,8th grade or less,1,232,Not Applicable,Not Applicable
,70 years,70,Male,M,9th through 12th grade with no diploma,2,350,Not Applicable,Not Applicable
,70 years,70,Male,M,High school graduate or GED completed,3,1728,Not Applicable,Not Applicable
,70 years,70,Male,M,"Some college credit, but not a degree.",4,625,Not Applicable,Not Applicable
,70 years,70,Male,M,"Associate degree (AA,AS)",5,286,Not Applicable,Not Applicable
,70 years,70,Male,M,"Bachelor?s degree (BA, AB, BS)",6,529,Not Applicable,Not Applicable
,70 years,70,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,180,Not Applicable,Not Applicable
,70 years,70,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,100,Not Applicable,Not Applicable
,70 years,70,Male,M,Unknown or Not Stated,9,230,Not Applicable,Not Applicable
,71 years,71,Female,F,8th grade or less,1,115,Not Applicable,Not Applicable
,71 years,71,Female,F,9th through 12th grade with no diploma,2,137,Not Applicable,Not Applicable
,71 years,71,Female,F,High school graduate or GED completed,3,821,Not Applicable,Not Applicable
,71 years,71,Female,F,"Some college credit, but not a degree.",4,272,Not Applicable,Not Applicable
,71 years,71,Female,F,"Associate degree (AA,AS)",5,186,Not Applicable,Not Applicable
,71 years,71,Female,F,"Bachelor?s degree (BA, AB, BS)",6,299,Not Applicable,Not Applicable
,71 years,71,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,126,Not Applicable,Not Applicable
,71 years,71,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,71 years,71,Female,F,Unknown or Not Stated,9,51,Not Applicable,Not Applicable
,71 years,71,Male,M,8th grade or less,1,194,Not Applicable,Not Applicable
,71 years,71,Male,M,9th through 12th grade with no diploma,2,304,Not Applicable,Not Applicable
,71 years,71,Male,M,High school graduate or GED completed,3,1622,Not Applicable,Not Applicable
,71 years,71,Male,M,"Some college credit, but not a degree.",4,583,Not Applicable,Not Applicable
,71 years,71,Male,M,"Associate degree (AA,AS)",5,293,Not Applicable,Not Applicable
,71 years,71,Male,M,"Bachelor?s degree (BA, AB, BS)",6,532,Not Applicable,Not Applicable
,71 years,71,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,216,Not Applicable,Not Applicable
,71 years,71,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,107,Not Applicable,Not Applicable
,71 years,71,Male,M,Unknown or Not Stated,9,192,Not Applicable,Not Applicable
,72 years,72,Female,F,8th grade or less,1,87,Not Applicable,Not Applicable
,72 years,72,Female,F,9th through 12th grade with no diploma,2,128,Not Applicable,Not Applicable
,72 years,72,Female,F,High school graduate or GED completed,3,837,Not Applicable,Not Applicable
,72 years,72,Female,F,"Some college credit, but not a degree.",4,283,Not Applicable,Not Applicable
,72 years,72,Female,F,"Associate degree (AA,AS)",5,212,Not Applicable,Not Applicable
,72 years,72,Female,F,"Bachelor?s degree (BA, AB, BS)",6,284,Not Applicable,Not Applicable
,72 years,72,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,158,Not Applicable,Not Applicable
,72 years,72,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,38,Not Applicable,Not Applicable
,72 years,72,Female,F,Unknown or Not Stated,9,44,Not Applicable,Not Applicable
,72 years,72,Male,M,8th grade or less,1,234,Not Applicable,Not Applicable
,72 years,72,Male,M,9th through 12th grade with no diploma,2,283,Not Applicable,Not Applicable
,72 years,72,Male,M,High school graduate or GED completed,3,1490,Not Applicable,Not Applicable
,72 years,72,Male,M,"Some college credit, but not a degree.",4,605,Not Applicable,Not Applicable
,72 years,72,Male,M,"Associate degree (AA,AS)",5,295,Not Applicable,Not Applicable
,72 years,72,Male,M,"Bachelor?s degree (BA, AB, BS)",6,515,Not Applicable,Not Applicable
,72 years,72,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,221,Not Applicable,Not Applicable
,72 years,72,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,126,Not Applicable,Not Applicable
,72 years,72,Male,M,Unknown or Not Stated,9,168,Not Applicable,Not Applicable
,73 years,73,Female,F,8th grade or less,1,121,Not Applicable,Not Applicable
,73 years,73,Female,F,9th through 12th grade with no diploma,2,126,Not Applicable,Not Applicable
,73 years,73,Female,F,High school graduate or GED completed,3,948,Not Applicable,Not Applicable
,73 years,73,Female,F,"Some college credit, but not a degree.",4,313,Not Applicable,Not Applicable
,73 years,73,Female,F,"Associate degree (AA,AS)",5,227,Not Applicable,Not Applicable
,73 years,73,Female,F,"Bachelor?s degree (BA, AB, BS)",6,295,Not Applicable,Not Applicable
,73 years,73,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,152,Not Applicable,Not Applicable
,73 years,73,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,27,Not Applicable,Not Applicable
,73 years,73,Female,F,Unknown or Not Stated,9,44,Not Applicable,Not Applicable
,73 years,73,Male,M,8th grade or less,1,240,Not Applicable,Not Applicable
,73 years,73,Male,M,9th through 12th grade with no diploma,2,278,Not Applicable,Not Applicable
,73 years,73,Male,M,High school graduate or GED completed,3,1426,Not Applicable,Not Applicable
,73 years,73,Male,M,"Some college credit, but not a degree.",4,596,Not Applicable,Not Applicable
,73 years,73,Male,M,"Associate degree (AA,AS)",5,297,Not Applicable,Not Applicable
,73 years,73,Male,M,"Bachelor?s degree (BA, AB, BS)",6,602,Not Applicable,Not Applicable
,73 years,73,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,256,Not Applicable,Not Applicable
,73 years,73,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,136,Not Applicable,Not Applicable
,73 years,73,Male,M,Unknown or Not Stated,9,136,Not Applicable,Not Applicable
,74 years,74,Female,F,8th grade or less,1,122,Not Applicable,Not Applicable
,74 years,74,Female,F,9th through 12th grade with no diploma,2,151,Not Applicable,Not Applicable
,74 years,74,Female,F,High school graduate or GED completed,3,997,Not Applicable,Not Applicable
,74 years,74,Female,F,"Some college credit, but not a degree.",4,372,Not Applicable,Not Applicable
,74 years,74,Female,F,"Associate degree (AA,AS)",5,248,Not Applicable,Not Applicable
,74 years,74,Female,F,"Bachelor?s degree (BA, AB, BS)",6,347,Not Applicable,Not Applicable
,74 years,74,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,170,Not Applicable,Not Applicable
,74 years,74,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,37,Not Applicable,Not Applicable
,74 years,74,Female,F,Unknown or Not Stated,9,54,Not Applicable,Not Applicable
,74 years,74,Male,M,8th grade or less,1,216,Not Applicable,Not Applicable
,74 years,74,Male,M,9th through 12th grade with no diploma,2,277,Not Applicable,Not Applicable
,74 years,74,Male,M,High school graduate or GED completed,3,1479,Not Applicable,Not Applicable
,74 years,74,Male,M,"Some college credit, but not a degree.",4,586,Not Applicable,Not Applicable
,74 years,74,Male,M,"Associate degree (AA,AS)",5,310,Not Applicable,Not Applicable
,74 years,74,Male,M,"Bachelor?s degree (BA, AB, BS)",6,578,Not Applicable,Not Applicable
,74 years,74,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,275,Not Applicable,Not Applicable
,74 years,74,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,143,Not Applicable,Not Applicable
,74 years,74,Male,M,Unknown or Not Stated,9,124,Not Applicable,Not Applicable
,75 years,75,Female,F,8th grade or less,1,110,Not Applicable,Not Applicable
,75 years,75,Female,F,9th through 12th grade with no diploma,2,165,Not Applicable,Not Applicable
,75 years,75,Female,F,High school graduate or GED completed,3,1034,Not Applicable,Not Applicable
,75 years,75,Female,F,"Some college credit, but not a degree.",4,336,Not Applicable,Not Applicable
,75 years,75,Female,F,"Associate degree (AA,AS)",5,210,Not Applicable,Not Applicable
,75 years,75,Female,F,"Bachelor?s degree (BA, AB, BS)",6,338,Not Applicable,Not Applicable
,75 years,75,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,184,Not Applicable,Not Applicable
,75 years,75,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,26,Not Applicable,Not Applicable
,75 years,75,Female,F,Unknown or Not Stated,9,39,Not Applicable,Not Applicable
,75 years,75,Male,M,8th grade or less,1,214,Not Applicable,Not Applicable
,75 years,75,Male,M,9th through 12th grade with no diploma,2,274,Not Applicable,Not Applicable
,75 years,75,Male,M,High school graduate or GED completed,3,1382,Not Applicable,Not Applicable
,75 years,75,Male,M,"Some college credit, but not a degree.",4,593,Not Applicable,Not Applicable
,75 years,75,Male,M,"Associate degree (AA,AS)",5,289,Not Applicable,Not Applicable
,75 years,75,Male,M,"Bachelor?s degree (BA, AB, BS)",6,597,Not Applicable,Not Applicable
,75 years,75,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,312,Not Applicable,Not Applicable
,75 years,75,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,144,Not Applicable,Not Applicable
,75 years,75,Male,M,Unknown or Not Stated,9,102,Not Applicable,Not Applicable
,76 years,76,Female,F,8th grade or less,1,142,Not Applicable,Not Applicable
,76 years,76,Female,F,9th through 12th grade with no diploma,2,162,Not Applicable,Not Applicable
,76 years,76,Female,F,High school graduate or GED completed,3,1066,Not Applicable,Not Applicable
,76 years,76,Female,F,"Some college credit, but not a degree.",4,376,Not Applicable,Not Applicable
,76 years,76,Female,F,"Associate degree (AA,AS)",5,203,Not Applicable,Not Applicable
,76 years,76,Female,F,"Bachelor?s degree (BA, AB, BS)",6,330,Not Applicable,Not Applicable
,76 years,76,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,174,Not Applicable,Not Applicable
,76 years,76,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,36,Not Applicable,Not Applicable
,76 years,76,Female,F,Unknown or Not Stated,9,40,Not Applicable,Not Applicable
,76 years,76,Male,M,8th grade or less,1,266,Not Applicable,Not Applicable
,76 years,76,Male,M,9th through 12th grade with no diploma,2,231,Not Applicable,Not Applicable
,76 years,76,Male,M,High school graduate or GED completed,3,1328,Not Applicable,Not Applicable
,76 years,76,Male,M,"Some college credit, but not a degree.",4,559,Not Applicable,Not Applicable
,76 years,76,Male,M,"Associate degree (AA,AS)",5,257,Not Applicable,Not Applicable
,76 years,76,Male,M,"Bachelor?s degree (BA, AB, BS)",6,577,Not Applicable,Not Applicable
,76 years,76,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,267,Not Applicable,Not Applicable
,76 years,76,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,147,Not Applicable,Not Applicable
,76 years,76,Male,M,Unknown or Not Stated,9,114,Not Applicable,Not Applicable
,77 years,77,Female,F,8th grade or less,1,145,Not Applicable,Not Applicable
,77 years,77,Female,F,9th through 12th grade with no diploma,2,166,Not Applicable,Not Applicable
,77 years,77,Female,F,High school graduate or GED completed,3,1078,Not Applicable,Not Applicable
,77 years,77,Female,F,"Some college credit, but not a degree.",4,323,Not Applicable,Not Applicable
,77 years,77,Female,F,"Associate degree (AA,AS)",5,205,Not Applicable,Not Applicable
,77 years,77,Female,F,"Bachelor?s degree (BA, AB, BS)",6,297,Not Applicable,Not Applicable
,77 years,77,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,190,Not Applicable,Not Applicable
,77 years,77,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,36,Not Applicable,Not Applicable
,77 years,77,Female,F,Unknown or Not Stated,9,37,Not Applicable,Not Applicable
,77 years,77,Male,M,8th grade or less,1,229,Not Applicable,Not Applicable
,77 years,77,Male,M,9th through 12th grade with no diploma,2,220,Not Applicable,Not Applicable
,77 years,77,Male,M,High school graduate or GED completed,3,1222,Not Applicable,Not Applicable
,77 years,77,Male,M,"Some college credit, but not a degree.",4,465,Not Applicable,Not Applicable
,77 years,77,Male,M,"Associate degree (AA,AS)",5,230,Not Applicable,Not Applicable
,77 years,77,Male,M,"Bachelor?s degree (BA, AB, BS)",6,510,Not Applicable,Not Applicable
,77 years,77,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,297,Not Applicable,Not Applicable
,77 years,77,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,147,Not Applicable,Not Applicable
,77 years,77,Male,M,Unknown or Not Stated,9,89,Not Applicable,Not Applicable
,78 years,78,Female,F,8th grade or less,1,155,Not Applicable,Not Applicable
,78 years,78,Female,F,9th through 12th grade with no diploma,2,166,Not Applicable,Not Applicable
,78 years,78,Female,F,High school graduate or GED completed,3,1123,Not Applicable,Not Applicable
,78 years,78,Female,F,"Some college credit, but not a degree.",4,361,Not Applicable,Not Applicable
,78 years,78,Female,F,"Associate degree (AA,AS)",5,233,Not Applicable,Not Applicable
,78 years,78,Female,F,"Bachelor?s degree (BA, AB, BS)",6,337,Not Applicable,Not Applicable
,78 years,78,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,199,Not Applicable,Not Applicable
,78 years,78,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,34,Not Applicable,Not Applicable
,78 years,78,Female,F,Unknown or Not Stated,9,34,Not Applicable,Not Applicable
,78 years,78,Male,M,8th grade or less,1,228,Not Applicable,Not Applicable
,78 years,78,Male,M,9th through 12th grade with no diploma,2,282,Not Applicable,Not Applicable
,78 years,78,Male,M,High school graduate or GED completed,3,1372,Not Applicable,Not Applicable
,78 years,78,Male,M,"Some college credit, but not a degree.",4,507,Not Applicable,Not Applicable
,78 years,78,Male,M,"Associate degree (AA,AS)",5,238,Not Applicable,Not Applicable
,78 years,78,Male,M,"Bachelor?s degree (BA, AB, BS)",6,603,Not Applicable,Not Applicable
,78 years,78,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,295,Not Applicable,Not Applicable
,78 years,78,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,141,Not Applicable,Not Applicable
,78 years,78,Male,M,Unknown or Not Stated,9,67,Not Applicable,Not Applicable
,79 years,79,Female,F,8th grade or less,1,184,Not Applicable,Not Applicable
,79 years,79,Female,F,9th through 12th grade with no diploma,2,214,Not Applicable,Not Applicable
,79 years,79,Female,F,High school graduate or GED completed,3,1293,Not Applicable,Not Applicable
,79 years,79,Female,F,"Some college credit, but not a degree.",4,362,Not Applicable,Not Applicable
,79 years,79,Female,F,"Associate degree (AA,AS)",5,228,Not Applicable,Not Applicable
,79 years,79,Female,F,"Bachelor?s degree (BA, AB, BS)",6,324,Not Applicable,Not Applicable
,79 years,79,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,192,Not Applicable,Not Applicable
,79 years,79,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,36,Not Applicable,Not Applicable
,79 years,79,Female,F,Unknown or Not Stated,9,37,Not Applicable,Not Applicable
,79 years,79,Male,M,8th grade or less,1,282,Not Applicable,Not Applicable
,79 years,79,Male,M,9th through 12th grade with no diploma,2,264,Not Applicable,Not Applicable
,79 years,79,Male,M,High school graduate or GED completed,3,1445,Not Applicable,Not Applicable
,79 years,79,Male,M,"Some college credit, but not a degree.",4,498,Not Applicable,Not Applicable
,79 years,79,Male,M,"Associate degree (AA,AS)",5,226,Not Applicable,Not Applicable
,79 years,79,Male,M,"Bachelor?s degree (BA, AB, BS)",6,624,Not Applicable,Not Applicable
,79 years,79,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,337,Not Applicable,Not Applicable
,79 years,79,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,178,Not Applicable,Not Applicable
,79 years,79,Male,M,Unknown or Not Stated,9,79,Not Applicable,Not Applicable
,80 years,80,Female,F,8th grade or less,1,196,Not Applicable,Not Applicable
,80 years,80,Female,F,9th through 12th grade with no diploma,2,217,Not Applicable,Not Applicable
,80 years,80,Female,F,High school graduate or GED completed,3,1367,Not Applicable,Not Applicable
,80 years,80,Female,F,"Some college credit, but not a degree.",4,365,Not Applicable,Not Applicable
,80 years,80,Female,F,"Associate degree (AA,AS)",5,230,Not Applicable,Not Applicable
,80 years,80,Female,F,"Bachelor?s degree (BA, AB, BS)",6,372,Not Applicable,Not Applicable
,80 years,80,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,189,Not Applicable,Not Applicable
,80 years,80,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,28,Not Applicable,Not Applicable
,80 years,80,Female,F,Unknown or Not Stated,9,45,Not Applicable,Not Applicable
,80 years,80,Male,M,8th grade or less,1,264,Not Applicable,Not Applicable
,80 years,80,Male,M,9th through 12th grade with no diploma,2,250,Not Applicable,Not Applicable
,80 years,80,Male,M,High school graduate or GED completed,3,1468,Not Applicable,Not Applicable
,80 years,80,Male,M,"Some college credit, but not a degree.",4,485,Not Applicable,Not Applicable
,80 years,80,Male,M,"Associate degree (AA,AS)",5,208,Not Applicable,Not Applicable
,80 years,80,Male,M,"Bachelor?s degree (BA, AB, BS)",6,599,Not Applicable,Not Applicable
,80 years,80,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,286,Not Applicable,Not Applicable
,80 years,80,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,171,Not Applicable,Not Applicable
,80 years,80,Male,M,Unknown or Not Stated,9,83,Not Applicable,Not Applicable
,81 years,81,Female,F,8th grade or less,1,183,Not Applicable,Not Applicable
,81 years,81,Female,F,9th through 12th grade with no diploma,2,245,Not Applicable,Not Applicable
,81 years,81,Female,F,High school graduate or GED completed,3,1298,Not Applicable,Not Applicable
,81 years,81,Female,F,"Some college credit, but not a degree.",4,415,Not Applicable,Not Applicable
,81 years,81,Female,F,"Associate degree (AA,AS)",5,239,Not Applicable,Not Applicable
,81 years,81,Female,F,"Bachelor?s degree (BA, AB, BS)",6,355,Not Applicable,Not Applicable
,81 years,81,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,180,Not Applicable,Not Applicable
,81 years,81,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,43,Not Applicable,Not Applicable
,81 years,81,Female,F,Unknown or Not Stated,9,37,Not Applicable,Not Applicable
,81 years,81,Male,M,8th grade or less,1,234,Not Applicable,Not Applicable
,81 years,81,Male,M,9th through 12th grade with no diploma,2,252,Not Applicable,Not Applicable
,81 years,81,Male,M,High school graduate or GED completed,3,1368,Not Applicable,Not Applicable
,81 years,81,Male,M,"Some college credit, but not a degree.",4,458,Not Applicable,Not Applicable
,81 years,81,Male,M,"Associate degree (AA,AS)",5,238,Not Applicable,Not Applicable
,81 years,81,Male,M,"Bachelor?s degree (BA, AB, BS)",6,501,Not Applicable,Not Applicable
