Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,58 years,58,Female,F,High school graduate or GED completed,3,665,Not Applicable,Not Applicable
,58 years,58,Female,F,"Some college credit, but not a degree.",4,227,Not Applicable,Not Applicable
,58 years,58,Female,F,"Associate degree (AA,AS)",5,125,Not Applicable,Not Applicable
,58 years,58,Female,F,"Bachelor?s degree (BA, AB, BS)",6,127,Not Applicable,Not Applicable
,58 years,58,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,48,Not Applicable,Not Applicable
,58 years,58,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,16,Not Applicable,Not Applicable
,58 years,58,Female,F,Unknown or Not Stated,9,31,Not Applicable,Not Applicable
,58 years,58,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,58 years,58,Male,M,8th grade or less,1,147,Not Applicable,Not Applicable
,58 years,58,Male,M,9th through 12th grade with no diploma,2,258,Not Applicable,Not Applicable
,58 years,58,Male,M,High school graduate or GED completed,3,1022,Not Applicable,Not Applicable
,58 years,58,Male,M,"Some college credit, but not a degree.",4,290,Not Applicable,Not Applicable
,58 years,58,Male,M,"Associate degree (AA,AS)",5,145,Not Applicable,Not Applicable
,58 years,58,Male,M,"Bachelor?s degree (BA, AB, BS)",6,153,Not Applicable,Not Applicable
,58 years,58,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,44,Not Applicable,Not Applicable
,58 years,58,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,17,Not Applicable,Not Applicable
,58 years,58,Male,M,Unknown or Not Stated,9,60,Not Applicable,Not Applicable
,58 years,58,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Female,F,8th grade or less,1,87,Not Applicable,Not Applicable
,59 years,59,Female,F,9th through 12th grade with no diploma,2,185,Not Applicable,Not Applicable
,59 years,59,Female,F,High school graduate or GED completed,3,723,Not Applicable,Not Applicable
,59 years,59,Female,F,"Some college credit, but not a degree.",4,233,Not Applicable,Not Applicable
,59 years,59,Female,F,"Associate degree (AA,AS)",5,164,Not Applicable,Not Applicable
,59 years,59,Female,F,"Bachelor?s degree (BA, AB, BS)",6,168,Not Applicable,Not Applicable
,59 years,59,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,40,Not Applicable,Not Applicable
,59 years,59,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,11,Not Applicable,Not Applicable
,59 years,59,Female,F,Unknown or Not Stated,9,30,Not Applicable,Not Applicable
,59 years,59,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,59 years,59,Male,M,8th grade or less,1,198,Not Applicable,Not Applicable
,59 years,59,Male,M,9th through 12th grade with no diploma,2,337,Not Applicable,Not Applicable
,59 years,59,Male,M,High school graduate or GED completed,3,1050,Not Applicable,Not Applicable
,59 years,59,Male,M,"Some college credit, but not a degree.",4,284,Not Applicable,Not Applicable
,59 years,59,Male,M,"Associate degree (AA,AS)",5,148,Not Applicable,Not Applicable
,59 years,59,Male,M,"Bachelor?s degree (BA, AB, BS)",6,176,Not Applicable,Not Applicable
,59 years,59,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,42,Not Applicable,Not Applicable
,59 years,59,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,22,Not Applicable,Not Applicable
,59 years,59,Male,M,Unknown or Not Stated,9,76,Not Applicable,Not Applicable
,59 years,59,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Female,F,8th grade or less,1,100,Not Applicable,Not Applicable
,60 years,60,Female,F,9th through 12th grade with no diploma,2,187,Not Applicable,Not Applicable
,60 years,60,Female,F,High school graduate or GED completed,3,791,Not Applicable,Not Applicable
,60 years,60,Female,F,"Some college credit, but not a degree.",4,243,Not Applicable,Not Applicable
,60 years,60,Female,F,"Associate degree (AA,AS)",5,174,Not Applicable,Not Applicable
,60 years,60,Female,F,"Bachelor?s degree (BA, AB, BS)",6,167,Not Applicable,Not Applicable
,60 years,60,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,71,Not Applicable,Not Applicable
,60 years,60,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,13,Not Applicable,Not Applicable
,60 years,60,Female,F,Unknown or Not Stated,9,44,Not Applicable,Not Applicable
,60 years,60,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,60 years,60,Male,M,8th grade or less,1,185,Not Applicable,Not Applicable
,60 years,60,Male,M,9th through 12th grade with no diploma,2,343,Not Applicable,Not Applicable
,60 years,60,Male,M,High school graduate or GED completed,3,1250,Not Applicable,Not Applicable
,60 years,60,Male,M,"Some college credit, but not a degree.",4,316,Not Applicable,Not Applicable
,60 years,60,Male,M,"Associate degree (AA,AS)",5,169,Not Applicable,Not Applicable
,60 years,60,Male,M,"Bachelor?s degree (BA, AB, BS)",6,220,Not Applicable,Not Applicable
,60 years,60,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,52,Not Applicable,Not Applicable
,60 years,60,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,26,Not Applicable,Not Applicable
,60 years,60,Male,M,Unknown or Not Stated,9,112,Not Applicable,Not Applicable
,60 years,60,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Female,F,8th grade or less,1,121,Not Applicable,Not Applicable
,61 years,61,Female,F,9th through 12th grade with no diploma,2,211,Not Applicable,Not Applicable
,61 years,61,Female,F,High school graduate or GED completed,3,866,Not Applicable,Not Applicable
,61 years,61,Female,F,"Some college credit, but not a degree.",4,309,Not Applicable,Not Applicable
,61 years,61,Female,F,"Associate degree (AA,AS)",5,191,Not Applicable,Not Applicable
,61 years,61,Female,F,"Bachelor?s degree (BA, AB, BS)",6,164,Not Applicable,Not Applicable
,61 years,61,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,49,Not Applicable,Not Applicable
,61 years,61,Female,F,Unknown or Not Stated,9,42,Not Applicable,Not Applicable
,61 years,61,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,61 years,61,Male,M,8th grade or less,1,200,Not Applicable,Not Applicable
,61 years,61,Male,M,9th through 12th grade with no diploma,2,399,Not Applicable,Not Applicable
,61 years,61,Male,M,High school graduate or GED completed,3,1368,Not Applicable,Not Applicable
,61 years,61,Male,M,"Some college credit, but not a degree.",4,351,Not Applicable,Not Applicable
,61 years,61,Male,M,"Associate degree (AA,AS)",5,141,Not Applicable,Not Applicable
,61 years,61,Male,M,"Bachelor?s degree (BA, AB, BS)",6,195,Not Applicable,Not Applicable
,61 years,61,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,62,Not Applicable,Not Applicable
,61 years,61,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,34,Not Applicable,Not Applicable
,61 years,61,Male,M,Unknown or Not Stated,9,105,Not Applicable,Not Applicable
,61 years,61,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Female,F,8th grade or less,1,130,Not Applicable,Not Applicable
,62 years,62,Female,F,9th through 12th grade with no diploma,2,223,Not Applicable,Not Applicable
,62 years,62,Female,F,High school graduate or GED completed,3,956,Not Applicable,Not Applicable
,62 years,62,Female,F,"Some college credit, but not a degree.",4,304,Not Applicable,Not Applicable
,62 years,62,Female,F,"Associate degree (AA,AS)",5,204,Not Applicable,Not Applicable
,62 years,62,Female,F,"Bachelor?s degree (BA, AB, BS)",6,206,Not Applicable,Not Applicable
,62 years,62,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,73,Not Applicable,Not Applicable
,62 years,62,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,21,Not Applicable,Not Applicable
,62 years,62,Female,F,Unknown or Not Stated,9,40,Not Applicable,Not Applicable
,62 years,62,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,62 years,62,Male,M,8th grade or less,1,207,Not Applicable,Not Applicable
,62 years,62,Male,M,9th through 12th grade with no diploma,2,404,Not Applicable,Not Applicable
,62 years,62,Male,M,High school graduate or GED completed,3,1382,Not Applicable,Not Applicable
,62 years,62,Male,M,"Some college credit, but not a degree.",4,351,Not Applicable,Not Applicable
,62 years,62,Male,M,"Associate degree (AA,AS)",5,169,Not Applicable,Not Applicable
,62 years,62,Male,M,"Bachelor?s degree (BA, AB, BS)",6,241,Not Applicable,Not Applicable
,62 years,62,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,66,Not Applicable,Not Applicable
,62 years,62,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,62 years,62,Male,M,Unknown or Not Stated,9,85,Not Applicable,Not Applicable
,62 years,62,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Female,F,8th grade or less,1,142,Not Applicable,Not Applicable
,63 years,63,Female,F,9th through 12th grade with no diploma,2,260,Not Applicable,Not Applicable
,63 years,63,Female,F,High school graduate or GED completed,3,1063,Not Applicable,Not Applicable
,63 years,63,Female,F,"Some college credit, but not a degree.",4,367,Not Applicable,Not Applicable
,63 years,63,Female,F,"Associate degree (AA,AS)",5,232,Not Applicable,Not Applicable
,63 years,63,Female,F,"Bachelor?s degree (BA, AB, BS)",6,230,Not Applicable,Not Applicable
,63 years,63,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,61,Not Applicable,Not Applicable
,63 years,63,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,19,Not Applicable,Not Applicable
,63 years,63,Female,F,Unknown or Not Stated,9,45,Not Applicable,Not Applicable
,63 years,63,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,63 years,63,Male,M,8th grade or less,1,201,Not Applicable,Not Applicable
,63 years,63,Male,M,9th through 12th grade with no diploma,2,387,Not Applicable,Not Applicable
,63 years,63,Male,M,High school graduate or GED completed,3,1446,Not Applicable,Not Applicable
,63 years,63,Male,M,"Some college credit, but not a degree.",4,393,Not Applicable,Not Applicable
,63 years,63,Male,M,"Associate degree (AA,AS)",5,171,Not Applicable,Not Applicable
,63 years,63,Male,M,"Bachelor?s degree (BA, AB, BS)",6,255,Not Applicable,Not Applicable
,63 years,63,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,94,Not Applicable,Not Applicable
,63 years,63,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,39,Not Applicable,Not Applicable
,63 years,63,Male,M,Unknown or Not Stated,9,112,Not Applicable,Not Applicable
,63 years,63,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Female,F,8th grade or less,1,146,Not Applicable,Not Applicable
,64 years,64,Female,F,9th through 12th grade with no diploma,2,253,Not Applicable,Not Applicable
,64 years,64,Female,F,High school graduate or GED completed,3,1107,Not Applicable,Not Applicable
,64 years,64,Female,F,"Some college credit, but not a degree.",4,364,Not Applicable,Not Applicable
,64 years,64,Female,F,"Associate degree (AA,AS)",5,226,Not Applicable,Not Applicable
,64 years,64,Female,F,"Bachelor?s degree (BA, AB, BS)",6,246,Not Applicable,Not Applicable
,64 years,64,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,83,Not Applicable,Not Applicable
,64 years,64,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,21,Not Applicable,Not Applicable
,64 years,64,Female,F,Unknown or Not Stated,9,45,Not Applicable,Not Applicable
,64 years,64,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,64 years,64,Male,M,8th grade or less,1,217,Not Applicable,Not Applicable
,64 years,64,Male,M,9th through 12th grade with no diploma,2,429,Not Applicable,Not Applicable
,64 years,64,Male,M,High school graduate or GED completed,3,1710,Not Applicable,Not Applicable
,64 years,64,Male,M,"Some college credit, but not a degree.",4,468,Not Applicable,Not Applicable
,64 years,64,Male,M,"Associate degree (AA,AS)",5,221,Not Applicable,Not Applicable
,64 years,64,Male,M,"Bachelor?s degree (BA, AB, BS)",6,292,Not Applicable,Not Applicable
,64 years,64,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,91,Not Applicable,Not Applicable
,64 years,64,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,39,Not Applicable,Not Applicable
,64 years,64,Male,M,Unknown or Not Stated,9,102,Not Applicable,Not Applicable
,64 years,64,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Female,F,8th grade or less,1,171,Not Applicable,Not Applicable
,65 years,65,Female,F,9th through 12th grade with no diploma,2,272,Not Applicable,Not Applicable
,65 years,65,Female,F,High school graduate or GED completed,3,1214,Not Applicable,Not Applicable
,65 years,65,Female,F,"Some college credit, but not a degree.",4,375,Not Applicable,Not Applicable
,65 years,65,Female,F,"Associate degree (AA,AS)",5,270,Not Applicable,Not Applicable
,65 years,65,Female,F,"Bachelor?s degree (BA, AB, BS)",6,296,Not Applicable,Not Applicable
,65 years,65,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,88,Not Applicable,Not Applicable
,65 years,65,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,24,Not Applicable,Not Applicable
,65 years,65,Female,F,Unknown or Not Stated,9,66,Not Applicable,Not Applicable
,65 years,65,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,65 years,65,Male,M,8th grade or less,1,259,Not Applicable,Not Applicable
,65 years,65,Male,M,9th through 12th grade with no diploma,2,423,Not Applicable,Not Applicable
,65 years,65,Male,M,High school graduate or GED completed,3,1612,Not Applicable,Not Applicable
,65 years,65,Male,M,"Some college credit, but not a degree.",4,510,Not Applicable,Not Applicable
,65 years,65,Male,M,"Associate degree (AA,AS)",5,223,Not Applicable,Not Applicable
,65 years,65,Male,M,"Bachelor?s degree (BA, AB, BS)",6,315,Not Applicable,Not Applicable
,65 years,65,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,87,Not Applicable,Not Applicable
,65 years,65,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,49,Not Applicable,Not Applicable
,65 years,65,Male,M,Unknown or Not Stated,9,111,Not Applicable,Not Applicable
,65 years,65,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Female,F,8th grade or less,1,186,Not Applicable,Not Applicable
,66 years,66,Female,F,9th through 12th grade with no diploma,2,245,Not Applicable,Not Applicable
,66 years,66,Female,F,High school graduate or GED completed,3,1299,Not Applicable,Not Applicable
,66 years,66,Female,F,"Some college credit, but not a degree.",4,399,Not Applicable,Not Applicable
,66 years,66,Female,F,"Associate degree (AA,AS)",5,280,Not Applicable,Not Applicable
,66 years,66,Female,F,"Bachelor?s degree (BA, AB, BS)",6,310,Not Applicable,Not Applicable
,66 years,66,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,107,Not Applicable,Not Applicable
,66 years,66,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,18,Not Applicable,Not Applicable
,66 years,66,Female,F,Unknown or Not Stated,9,74,Not Applicable,Not Applicable
,66 years,66,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,66 years,66,Male,M,8th grade or less,1,251,Not Applicable,Not Applicable
,66 years,66,Male,M,9th through 12th grade with no diploma,2,427,Not Applicable,Not Applicable
,66 years,66,Male,M,High school graduate or GED completed,3,1768,Not Applicable,Not Applicable
,66 years,66,Male,M,"Some college credit, but not a degree.",4,513,Not Applicable,Not Applicable
,66 years,66,Male,M,"Associate degree (AA,AS)",5,233,Not Applicable,Not Applicable
,66 years,66,Male,M,"Bachelor?s degree (BA, AB, BS)",6,337,Not Applicable,Not Applicable
,66 years,66,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,112,Not Applicable,Not Applicable
,66 years,66,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,42,Not Applicable,Not Applicable
,66 years,66,Male,M,Unknown or Not Stated,9,153,Not Applicable,Not Applicable
,66 years,66,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Female,F,8th grade or less,1,156,Not Applicable,Not Applicable
,67 years,67,Female,F,9th through 12th grade with no diploma,2,266,Not Applicable,Not Applicable
,67 years,67,Female,F,High school graduate or GED completed,3,1382,Not Applicable,Not Applicable
,67 years,67,Female,F,"Some college credit, but not a degree.",4,432,Not Applicable,Not Applicable
,67 years,67,Female,F,"Associate degree (AA,AS)",5,328,Not Applicable,Not Applicable
,67 years,67,Female,F,"Bachelor?s degree (BA, AB, BS)",6,336,Not Applicable,Not Applicable
,67 years,67,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,134,Not Applicable,Not Applicable
,67 years,67,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,40,Not Applicable,Not Applicable
,67 years,67,Female,F,Unknown or Not Stated,9,58,Not Applicable,Not Applicable
,67 years,67,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,67 years,67,Male,M,8th grade or less,1,273,Not Applicable,Not Applicable
,67 years,67,Male,M,9th through 12th grade with no diploma,2,395,Not Applicable,Not Applicable
,67 years,67,Male,M,High school graduate or GED completed,3,1770,Not Applicable,Not Applicable
,67 years,67,Male,M,"Some college credit, but not a degree.",4,543,Not Applicable,Not Applicable
,67 years,67,Male,M,"Associate degree (AA,AS)",5,258,Not Applicable,Not Applicable
,67 years,67,Male,M,"Bachelor?s degree (BA, AB, BS)",6,407,Not Applicable,Not Applicable
,67 years,67,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,126,Not Applicable,Not Applicable
,67 years,67,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,77,Not Applicable,Not Applicable
,67 years,67,Male,M,Unknown or Not Stated,9,143,Not Applicable,Not Applicable
,67 years,67,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,68 years,68,Female,F,8th grade or less,1,209,Not Applicable,Not Applicable
,68 years,68,Female,F,9th through 12th grade with no diploma,2,280,Not Applicable,Not Applicable
,68 years,68,Female,F,High school graduate or GED completed,3,1392,Not Applicable,Not Applicable
,68 years,68,Female,F,"Some college credit, but not a degree.",4,454,Not Applicable,Not Applicable
,68 years,68,Female,F,"Associate degree (AA,AS)",5,319,Not Applicable,Not Applicable
,68 years,68,Female,F,"Bachelor?s degree (BA, AB, BS)",6,336,Not Applicable,Not Applicable
,68 years,68,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,120,Not Applicable,Not Applicable
,68 years,68,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,31,Not Applicable,Not Applicable
,68 years,68,Female,F,Unknown or Not Stated,9,74,Not Applicable,Not Applicable
,68 years,68,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,68 years,68,Male,M,8th grade or less,1,290,Not Applicable,Not Applicable
,68 years,68,Male,M,9th through 12th grade with no diploma,2,400,Not Applicable,Not Applicable
,68 years,68,Male,M,High school graduate or GED completed,3,1925,Not Applicable,Not Applicable
,68 years,68,Male,M,"Some college credit, but not a degree.",4,623,Not Applicable,Not Applicable
,68 years,68,Male,M,"Associate degree (AA,AS)",5,263,Not Applicable,Not Applicable
,68 years,68,Male,M,"Bachelor?s degree (BA, AB, BS)",6,459,Not Applicable,Not Applicable
,68 years,68,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,141,Not Applicable,Not Applicable
,68 years,68,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,87,Not Applicable,Not Applicable
,68 years,68,Male,M,Unknown or Not Stated,9,156,Not Applicable,Not Applicable
,68 years,68,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,69 years,69,Female,F,8th grade or less,1,211,Not Applicable,Not Applicable
,69 years,69,Female,F,9th through 12th grade with no diploma,2,283,Not Applicable,Not Applicable
,69 years,69,Female,F,High school graduate or GED completed,3,1516,Not Applicable,Not Applicable
,69 years,69,Female,F,"Some college credit, but not a degree.",4,532,Not Applicable,Not Applicable
,69 years,69,Female,F,"Associate degree (AA,AS)",5,372,Not Applicable,Not Applicable
,69 years,69,Female,F,"Bachelor?s degree (BA, AB, BS)",6,403,Not Applicable,Not Applicable
,69 years,69,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,174,Not Applicable,Not Applicable
,69 years,69,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,39,Not Applicable,Not Applicable
,69 years,69,Female,F,Unknown or Not Stated,9,69,Not Applicable,Not Applicable
,69 years,69,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,69 years,69,Male,M,8th grade or less,1,294,Not Applicable,Not Applicable
,69 years,69,Male,M,9th through 12th grade with no diploma,2,380,Not Applicable,Not Applicable
,69 years,69,Male,M,High school graduate or GED completed,3,1864,Not Applicable,Not Applicable
,69 years,69,Male,M,"Some college credit, but not a degree.",4,645,Not Applicable,Not Applicable
,69 years,69,Male,M,"Associate degree (AA,AS)",5,315,Not Applicable,Not Applicable
,69 years,69,Male,M,"Bachelor?s degree (BA, AB, BS)",6,491,Not Applicable,Not Applicable
,69 years,69,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,179,Not Applicable,Not Applicable
,69 years,69,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,98,Not Applicable,Not Applicable
,69 years,69,Male,M,Unknown or Not Stated,9,141,Not Applicable,Not Applicable
,69 years,69,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,70 years,70,Female,F,8th grade or less,1,221,Not Applicable,Not Applicable
,70 years,70,Female,F,9th through 12th grade with no diploma,2,305,Not Applicable,Not Applicable
,70 years,70,Female,F,High school graduate or GED completed,3,1677,Not Applicable,Not Applicable
,70 years,70,Female,F,"Some college credit, but not a degree.",4,565,Not Applicable,Not Applicable
,70 years,70,Female,F,"Associate degree (AA,AS)",5,343,Not Applicable,Not Applicable
,70 years,70,Female,F,"Bachelor?s degree (BA, AB, BS)",6,448,Not Applicable,Not Applicable
,70 years,70,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,185,Not Applicable,Not Applicable
,70 years,70,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,54,Not Applicable,Not Applicable
,70 years,70,Female,F,Unknown or Not Stated,9,72,Not Applicable,Not Applicable
,70 years,70,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,70 years,70,Male,M,8th grade or less,1,302,Not Applicable,Not Applicable
,70 years,70,Male,M,9th through 12th grade with no diploma,2,413,Not Applicable,Not Applicable
,70 years,70,Male,M,High school graduate or GED completed,3,1873,Not Applicable,Not Applicable
,70 years,70,Male,M,"Some college credit, but not a degree.",4,705,Not Applicable,Not Applicable
,70 years,70,Male,M,"Associate degree (AA,AS)",5,341,Not Applicable,Not Applicable
,70 years,70,Male,M,"Bachelor?s degree (BA, AB, BS)",6,537,Not Applicable,Not Applicable
,70 years,70,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,178,Not Applicable,Not Applicable
,70 years,70,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,110,Not Applicable,Not Applicable
,70 years,70,Male,M,Unknown or Not Stated,9,142,Not Applicable,Not Applicable
,70 years,70,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,71 years,71,Female,F,8th grade or less,1,293,Not Applicable,Not Applicable
,71 years,71,Female,F,9th through 12th grade with no diploma,2,326,Not Applicable,Not Applicable
,71 years,71,Female,F,High school graduate or GED completed,3,1788,Not Applicable,Not Applicable
,71 years,71,Female,F,"Some college credit, but not a degree.",4,577,Not Applicable,Not Applicable
,71 years,71,Female,F,"Associate degree (AA,AS)",5,401,Not Applicable,Not Applicable
,71 years,71,Female,F,"Bachelor?s degree (BA, AB, BS)",6,480,Not Applicable,Not Applicable
,71 years,71,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,223,Not Applicable,Not Applicable
,71 years,71,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,32,Not Applicable,Not Applicable
,71 years,71,Female,F,Unknown or Not Stated,9,80,Not Applicable,Not Applicable
,71 years,71,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,71 years,71,Male,M,8th grade or less,1,306,Not Applicable,Not Applicable
,71 years,71,Male,M,9th through 12th grade with no diploma,2,414,Not Applicable,Not Applicable
,71 years,71,Male,M,High school graduate or GED completed,3,1920,Not Applicable,Not Applicable
,71 years,71,Male,M,"Some college credit, but not a degree.",4,686,Not Applicable,Not Applicable
,71 years,71,Male,M,"Associate degree (AA,AS)",5,328,Not Applicable,Not Applicable
,71 years,71,Male,M,"Bachelor?s degree (BA, AB, BS)",6,618,Not Applicable,Not Applicable
,71 years,71,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,201,Not Applicable,Not Applicable
,71 years,71,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,124,Not Applicable,Not Applicable
,71 years,71,Male,M,Unknown or Not Stated,9,161,Not Applicable,Not Applicable
,71 years,71,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,72 years,72,Female,F,8th grade or less,1,249,Not Applicable,Not Applicable
,72 years,72,Female,F,9th through 12th grade with no diploma,2,337,Not Applicable,Not Applicable
,72 years,72,Female,F,High school graduate or GED completed,3,1964,Not Applicable,Not Applicable
,72 years,72,Female,F,"Some college credit, but not a degree.",4,654,Not Applicable,Not Applicable
,72 years,72,Female,F,"Associate degree (AA,AS)",5,406,Not Applicable,Not Applicable
,72 years,72,Female,F,"Bachelor?s degree (BA, AB, BS)",6,534,Not Applicable,Not Applicable
,72 years,72,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,267,Not Applicable,Not Applicable
,72 years,72,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,61,Not Applicable,Not Applicable
,72 years,72,Female,F,Unknown or Not Stated,9,87,Not Applicable,Not Applicable
,72 years,72,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,72 years,72,Male,M,8th grade or less,1,353,Not Applicable,Not Applicable
,72 years,72,Male,M,9th through 12th grade with no diploma,2,415,Not Applicable,Not Applicable
,72 years,72,Male,M,High school graduate or GED completed,3,1853,Not Applicable,Not Applicable
,72 years,72,Male,M,"Some college credit, but not a degree.",4,780,Not Applicable,Not Applicable
,72 years,72,Male,M,"Associate degree (AA,AS)",5,381,Not Applicable,Not Applicable
,72 years,72,Male,M,"Bachelor?s degree (BA, AB, BS)",6,650,Not Applicable,Not Applicable
,72 years,72,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,265,Not Applicable,Not Applicable
,72 years,72,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,136,Not Applicable,Not Applicable
,72 years,72,Male,M,Unknown or Not Stated,9,131,Not Applicable,Not Applicable
