Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,77 years,77,Female,F,8th grade or less,1,1415,Not Applicable,Not Applicable
,77 years,77,Female,F,9th through 12th grade with no diploma,2,1807,Not Applicable,Not Applicable
,77 years,77,Female,F,High school graduate or GED completed,3,10683,Not Applicable,Not Applicable
,77 years,77,Female,F,"Some college credit, but not a degree.",4,3292,Not Applicable,Not Applicable
,77 years,77,Female,F,"Associate degree (AA,AS)",5,2034,Not Applicable,Not Applicable
,77 years,77,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3061,Not Applicable,Not Applicable
,77 years,77,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1595,Not Applicable,Not Applicable
,77 years,77,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,337,Not Applicable,Not Applicable
,77 years,77,Female,F,Unknown or Not Stated,9,289,Not Applicable,Not Applicable
,77 years,77,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,77 years,77,Male,M,8th grade or less,1,1864,Not Applicable,Not Applicable
,77 years,77,Male,M,9th through 12th grade with no diploma,2,2140,Not Applicable,Not Applicable
,77 years,77,Male,M,High school graduate or GED completed,3,10618,Not Applicable,Not Applicable
,77 years,77,Male,M,"Some college credit, but not a degree.",4,4114,Not Applicable,Not Applicable
,77 years,77,Male,M,"Associate degree (AA,AS)",5,1913,Not Applicable,Not Applicable
,77 years,77,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4246,Not Applicable,Not Applicable
,77 years,77,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2154,Not Applicable,Not Applicable
,77 years,77,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1173,Not Applicable,Not Applicable
,77 years,77,Male,M,Unknown or Not Stated,9,411,Not Applicable,Not Applicable
,77 years,77,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,78 years,78,Female,F,8th grade or less,1,1417,Not Applicable,Not Applicable
,78 years,78,Female,F,9th through 12th grade with no diploma,2,1894,Not Applicable,Not Applicable
,78 years,78,Female,F,High school graduate or GED completed,3,11208,Not Applicable,Not Applicable
,78 years,78,Female,F,"Some college credit, but not a degree.",4,3324,Not Applicable,Not Applicable
,78 years,78,Female,F,"Associate degree (AA,AS)",5,2101,Not Applicable,Not Applicable
,78 years,78,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3107,Not Applicable,Not Applicable
,78 years,78,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1697,Not Applicable,Not Applicable
,78 years,78,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,360,Not Applicable,Not Applicable
,78 years,78,Female,F,Unknown or Not Stated,9,278,Not Applicable,Not Applicable
,78 years,78,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,78 years,78,Male,M,8th grade or less,1,1866,Not Applicable,Not Applicable
,78 years,78,Male,M,9th through 12th grade with no diploma,2,2319,Not Applicable,Not Applicable
,78 years,78,Male,M,High school graduate or GED completed,3,11077,Not Applicable,Not Applicable
,78 years,78,Male,M,"Some college credit, but not a degree.",4,4027,Not Applicable,Not Applicable
,78 years,78,Male,M,"Associate degree (AA,AS)",5,1957,Not Applicable,Not Applicable
,78 years,78,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4293,Not Applicable,Not Applicable
,78 years,78,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2282,Not Applicable,Not Applicable
,78 years,78,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1207,Not Applicable,Not Applicable
,78 years,78,Male,M,Unknown or Not Stated,9,403,Not Applicable,Not Applicable
,78 years,78,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,79 years,79,Female,F,8th grade or less,1,1452,Not Applicable,Not Applicable
,79 years,79,Female,F,9th through 12th grade with no diploma,2,1875,Not Applicable,Not Applicable
,79 years,79,Female,F,High school graduate or GED completed,3,11324,Not Applicable,Not Applicable
,79 years,79,Female,F,"Some college credit, but not a degree.",4,3324,Not Applicable,Not Applicable
,79 years,79,Female,F,"Associate degree (AA,AS)",5,1983,Not Applicable,Not Applicable
,79 years,79,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3097,Not Applicable,Not Applicable
,79 years,79,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1618,Not Applicable,Not Applicable
,79 years,79,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,329,Not Applicable,Not Applicable
,79 years,79,Female,F,Unknown or Not Stated,9,313,Not Applicable,Not Applicable
,79 years,79,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,79 years,79,Male,M,8th grade or less,1,1854,Not Applicable,Not Applicable
,79 years,79,Male,M,9th through 12th grade with no diploma,2,2232,Not Applicable,Not Applicable
,79 years,79,Male,M,High school graduate or GED completed,3,11081,Not Applicable,Not Applicable
,79 years,79,Male,M,"Some college credit, but not a degree.",4,3979,Not Applicable,Not Applicable
,79 years,79,Male,M,"Associate degree (AA,AS)",5,1859,Not Applicable,Not Applicable
,79 years,79,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4248,Not Applicable,Not Applicable
,79 years,79,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2308,Not Applicable,Not Applicable
,79 years,79,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1174,Not Applicable,Not Applicable
,79 years,79,Male,M,Unknown or Not Stated,9,386,Not Applicable,Not Applicable
,79 years,79,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,80 years,80,Female,F,8th grade or less,1,1488,Not Applicable,Not Applicable
,80 years,80,Female,F,9th through 12th grade with no diploma,2,1829,Not Applicable,Not Applicable
,80 years,80,Female,F,High school graduate or GED completed,3,11365,Not Applicable,Not Applicable
,80 years,80,Female,F,"Some college credit, but not a degree.",4,3148,Not Applicable,Not Applicable
,80 years,80,Female,F,"Associate degree (AA,AS)",5,1920,Not Applicable,Not Applicable
,80 years,80,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2912,Not Applicable,Not Applicable
,80 years,80,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1570,Not Applicable,Not Applicable
,80 years,80,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,316,Not Applicable,Not Applicable
,80 years,80,Female,F,Unknown or Not Stated,9,260,Not Applicable,Not Applicable
,80 years,80,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,80 years,80,Male,M,8th grade or less,1,1796,Not Applicable,Not Applicable
,80 years,80,Male,M,9th through 12th grade with no diploma,2,2151,Not Applicable,Not Applicable
,80 years,80,Male,M,High school graduate or GED completed,3,10578,Not Applicable,Not Applicable
,80 years,80,Male,M,"Some college credit, but not a degree.",4,3797,Not Applicable,Not Applicable
,80 years,80,Male,M,"Associate degree (AA,AS)",5,1804,Not Applicable,Not Applicable
,80 years,80,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4119,Not Applicable,Not Applicable
,80 years,80,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2182,Not Applicable,Not Applicable
,80 years,80,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1244,Not Applicable,Not Applicable
,80 years,80,Male,M,Unknown or Not Stated,9,361,Not Applicable,Not Applicable
,80 years,80,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Female,F,8th grade or less,1,1487,Not Applicable,Not Applicable
,81 years,81,Female,F,9th through 12th grade with no diploma,2,1732,Not Applicable,Not Applicable
,81 years,81,Female,F,High school graduate or GED completed,3,10386,Not Applicable,Not Applicable
,81 years,81,Female,F,"Some college credit, but not a degree.",4,2881,Not Applicable,Not Applicable
,81 years,81,Female,F,"Associate degree (AA,AS)",5,1813,Not Applicable,Not Applicable
,81 years,81,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2731,Not Applicable,Not Applicable
,81 years,81,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1378,Not Applicable,Not Applicable
,81 years,81,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,287,Not Applicable,Not Applicable
,81 years,81,Female,F,Unknown or Not Stated,9,250,Not Applicable,Not Applicable
,81 years,81,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Male,M,8th grade or less,1,1809,Not Applicable,Not Applicable
,81 years,81,Male,M,9th through 12th grade with no diploma,2,2003,Not Applicable,Not Applicable
,81 years,81,Male,M,High school graduate or GED completed,3,9897,Not Applicable,Not Applicable
,81 years,81,Male,M,"Some college credit, but not a degree.",4,3436,Not Applicable,Not Applicable
,81 years,81,Male,M,"Associate degree (AA,AS)",5,1554,Not Applicable,Not Applicable
,81 years,81,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3671,Not Applicable,Not Applicable
,81 years,81,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1977,Not Applicable,Not Applicable
,81 years,81,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1136,Not Applicable,Not Applicable
,81 years,81,Male,M,Unknown or Not Stated,9,295,Not Applicable,Not Applicable
,81 years,81,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Female,F,8th grade or less,1,1499,Not Applicable,Not Applicable
,82 years,82,Female,F,9th through 12th grade with no diploma,2,1687,Not Applicable,Not Applicable
,82 years,82,Female,F,High school graduate or GED completed,3,10213,Not Applicable,Not Applicable
,82 years,82,Female,F,"Some college credit, but not a degree.",4,2647,Not Applicable,Not Applicable
,82 years,82,Female,F,"Associate degree (AA,AS)",5,1670,Not Applicable,Not Applicable
,82 years,82,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2596,Not Applicable,Not Applicable
,82 years,82,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1278,Not Applicable,Not Applicable
,82 years,82,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,273,Not Applicable,Not Applicable
,82 years,82,Female,F,Unknown or Not Stated,9,238,Not Applicable,Not Applicable
,82 years,82,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Male,M,8th grade or less,1,1841,Not Applicable,Not Applicable
,82 years,82,Male,M,9th through 12th grade with no diploma,2,1924,Not Applicable,Not Applicable
,82 years,82,Male,M,High school graduate or GED completed,3,9292,Not Applicable,Not Applicable
,82 years,82,Male,M,"Some college credit, but not a degree.",4,3137,Not Applicable,Not Applicable
,82 years,82,Male,M,"Associate degree (AA,AS)",5,1461,Not Applicable,Not Applicable
,82 years,82,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3542,Not Applicable,Not Applicable
,82 years,82,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1809,Not Applicable,Not Applicable
,82 years,82,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1100,Not Applicable,Not Applicable
,82 years,82,Male,M,Unknown or Not Stated,9,306,Not Applicable,Not Applicable
,82 years,82,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Female,F,8th grade or less,1,1491,Not Applicable,Not Applicable
,83 years,83,Female,F,9th through 12th grade with no diploma,2,1620,Not Applicable,Not Applicable
,83 years,83,Female,F,High school graduate or GED completed,3,9918,Not Applicable,Not Applicable
,83 years,83,Female,F,"Some college credit, but not a degree.",4,2471,Not Applicable,Not Applicable
,83 years,83,Female,F,"Associate degree (AA,AS)",5,1535,Not Applicable,Not Applicable
,83 years,83,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2513,Not Applicable,Not Applicable
,83 years,83,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1192,Not Applicable,Not Applicable
,83 years,83,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,247,Not Applicable,Not Applicable
,83 years,83,Female,F,Unknown or Not Stated,9,233,Not Applicable,Not Applicable
,83 years,83,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Male,M,8th grade or less,1,1829,Not Applicable,Not Applicable
,83 years,83,Male,M,9th through 12th grade with no diploma,2,1766,Not Applicable,Not Applicable
,83 years,83,Male,M,High school graduate or GED completed,3,9102,Not Applicable,Not Applicable
,83 years,83,Male,M,"Some college credit, but not a degree.",4,2989,Not Applicable,Not Applicable
,83 years,83,Male,M,"Associate degree (AA,AS)",5,1343,Not Applicable,Not Applicable
,83 years,83,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3363,Not Applicable,Not Applicable
,83 years,83,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1723,Not Applicable,Not Applicable
,83 years,83,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1064,Not Applicable,Not Applicable
,83 years,83,Male,M,Unknown or Not Stated,9,285,Not Applicable,Not Applicable
,83 years,83,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Female,F,8th grade or less,1,1571,Not Applicable,Not Applicable
,84 years,84,Female,F,9th through 12th grade with no diploma,2,1555,Not Applicable,Not Applicable
,84 years,84,Female,F,High school graduate or GED completed,3,9655,Not Applicable,Not Applicable
,84 years,84,Female,F,"Some college credit, but not a degree.",4,2381,Not Applicable,Not Applicable
,84 years,84,Female,F,"Associate degree (AA,AS)",5,1432,Not Applicable,Not Applicable
,84 years,84,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2308,Not Applicable,Not Applicable
,84 years,84,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1171,Not Applicable,Not Applicable
,84 years,84,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,234,Not Applicable,Not Applicable
,84 years,84,Female,F,Unknown or Not Stated,9,207,Not Applicable,Not Applicable
,84 years,84,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Male,M,8th grade or less,1,1808,Not Applicable,Not Applicable
,84 years,84,Male,M,9th through 12th grade with no diploma,2,1658,Not Applicable,Not Applicable
,84 years,84,Male,M,High school graduate or GED completed,3,8592,Not Applicable,Not Applicable
,84 years,84,Male,M,"Some college credit, but not a degree.",4,2818,Not Applicable,Not Applicable
,84 years,84,Male,M,"Associate degree (AA,AS)",5,1272,Not Applicable,Not Applicable
,84 years,84,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3248,Not Applicable,Not Applicable
,84 years,84,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1653,Not Applicable,Not Applicable
,84 years,84,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1097,Not Applicable,Not Applicable
,84 years,84,Male,M,Unknown or Not Stated,9,236,Not Applicable,Not Applicable
,84 years,84,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Female,F,8th grade or less,1,1485,Not Applicable,Not Applicable
,85 years,85,Female,F,9th through 12th grade with no diploma,2,1554,Not Applicable,Not Applicable
,85 years,85,Female,F,High school graduate or GED completed,3,9261,Not Applicable,Not Applicable
,85 years,85,Female,F,"Some college credit, but not a degree.",4,2278,Not Applicable,Not Applicable
,85 years,85,Female,F,"Associate degree (AA,AS)",5,1344,Not Applicable,Not Applicable
,85 years,85,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2294,Not Applicable,Not Applicable
,85 years,85,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1097,Not Applicable,Not Applicable
,85 years,85,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,248,Not Applicable,Not Applicable
,85 years,85,Female,F,Unknown or Not Stated,9,205,Not Applicable,Not Applicable
,85 years,85,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Male,M,8th grade or less,1,1854,Not Applicable,Not Applicable
,85 years,85,Male,M,9th through 12th grade with no diploma,2,1551,Not Applicable,Not Applicable
,85 years,85,Male,M,High school graduate or GED completed,3,7966,Not Applicable,Not Applicable
,85 years,85,Male,M,"Some college credit, but not a degree.",4,2542,Not Applicable,Not Applicable
,85 years,85,Male,M,"Associate degree (AA,AS)",5,1208,Not Applicable,Not Applicable
,85 years,85,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3194,Not Applicable,Not Applicable
,85 years,85,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1640,Not Applicable,Not Applicable
,85 years,85,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1014,Not Applicable,Not Applicable
,85 years,85,Male,M,Unknown or Not Stated,9,218,Not Applicable,Not Applicable
,85 years,85,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Female,F,8th grade or less,1,1455,Not Applicable,Not Applicable
,86 years,86,Female,F,9th through 12th grade with no diploma,2,1410,Not Applicable,Not Applicable
,86 years,86,Female,F,High school graduate or GED completed,3,8670,Not Applicable,Not Applicable
,86 years,86,Female,F,"Some college credit, but not a degree.",4,2077,Not Applicable,Not Applicable
,86 years,86,Female,F,"Associate degree (AA,AS)",5,1175,Not Applicable,Not Applicable
,86 years,86,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2033,Not Applicable,Not Applicable
,86 years,86,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,928,Not Applicable,Not Applicable
,86 years,86,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,218,Not Applicable,Not Applicable
,86 years,86,Female,F,Unknown or Not Stated,9,186,Not Applicable,Not Applicable
,86 years,86,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Male,M,8th grade or less,1,1707,Not Applicable,Not Applicable
,86 years,86,Male,M,9th through 12th grade with no diploma,2,1457,Not Applicable,Not Applicable
,86 years,86,Male,M,High school graduate or GED completed,3,7184,Not Applicable,Not Applicable
,86 years,86,Male,M,"Some college credit, but not a degree.",4,2272,Not Applicable,Not Applicable
,86 years,86,Male,M,"Associate degree (AA,AS)",5,1086,Not Applicable,Not Applicable
,86 years,86,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2938,Not Applicable,Not Applicable
,86 years,86,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1492,Not Applicable,Not Applicable
,86 years,86,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,977,Not Applicable,Not Applicable
,86 years,86,Male,M,Unknown or Not Stated,9,213,Not Applicable,Not Applicable
,86 years,86,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Female,F,8th grade or less,1,1442,Not Applicable,Not Applicable
,87 years,87,Female,F,9th through 12th grade with no diploma,2,1374,Not Applicable,Not Applicable
,87 years,87,Female,F,High school graduate or GED completed,3,8140,Not Applicable,Not Applicable
,87 years,87,Female,F,"Some college credit, but not a degree.",4,1882,Not Applicable,Not Applicable
,87 years,87,Female,F,"Associate degree (AA,AS)",5,1123,Not Applicable,Not Applicable
,87 years,87,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1941,Not Applicable,Not Applicable
,87 years,87,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,870,Not Applicable,Not Applicable
,87 years,87,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,182,Not Applicable,Not Applicable
,87 years,87,Female,F,Unknown or Not Stated,9,167,Not Applicable,Not Applicable
,87 years,87,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Male,M,8th grade or less,1,1604,Not Applicable,Not Applicable
,87 years,87,Male,M,9th through 12th grade with no diploma,2,1231,Not Applicable,Not Applicable
,87 years,87,Male,M,High school graduate or GED completed,3,6590,Not Applicable,Not Applicable
,87 years,87,Male,M,"Some college credit, but not a degree.",4,2074,Not Applicable,Not Applicable
,87 years,87,Male,M,"Associate degree (AA,AS)",5,996,Not Applicable,Not Applicable
,87 years,87,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2750,Not Applicable,Not Applicable
,87 years,87,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1341,Not Applicable,Not Applicable
,87 years,87,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,889,Not Applicable,Not Applicable
,87 years,87,Male,M,Unknown or Not Stated,9,161,Not Applicable,Not Applicable
,87 years,87,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Female,F,8th grade or less,1,1412,Not Applicable,Not Applicable
,88 years,88,Female,F,9th through 12th grade with no diploma,2,1274,Not Applicable,Not Applicable
,88 years,88,Female,F,High school graduate or GED completed,3,7523,Not Applicable,Not Applicable
,88 years,88,Female,F,"Some college credit, but not a degree.",4,1766,Not Applicable,Not Applicable
,88 years,88,Female,F,"Associate degree (AA,AS)",5,1010,Not Applicable,Not Applicable
,88 years,88,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1751,Not Applicable,Not Applicable
,88 years,88,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,772,Not Applicable,Not Applicable
,88 years,88,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,141,Not Applicable,Not Applicable
,88 years,88,Female,F,Unknown or Not Stated,9,147,Not Applicable,Not Applicable
,88 years,88,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Male,M,8th grade or less,1,1496,Not Applicable,Not Applicable
,88 years,88,Male,M,9th through 12th grade with no diploma,2,1077,Not Applicable,Not Applicable
,88 years,88,Male,M,High school graduate or GED completed,3,5842,Not Applicable,Not Applicable
,88 years,88,Male,M,"Some college credit, but not a degree.",4,1833,Not Applicable,Not Applicable
,88 years,88,Male,M,"Associate degree (AA,AS)",5,846,Not Applicable,Not Applicable
,88 years,88,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2684,Not Applicable,Not Applicable
,88 years,88,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1260,Not Applicable,Not Applicable
,88 years,88,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,874,Not Applicable,Not Applicable
,88 years,88,Male,M,Unknown or Not Stated,9,170,Not Applicable,Not Applicable
,88 years,88,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Female,F,8th grade or less,1,1298,Not Applicable,Not Applicable
,89 years,89,Female,F,9th through 12th grade with no diploma,2,1129,Not Applicable,Not Applicable
,89 years,89,Female,F,High school graduate or GED completed,3,6884,Not Applicable,Not Applicable
,89 years,89,Female,F,"Some college credit, but not a degree.",4,1619,Not Applicable,Not Applicable
,89 years,89,Female,F,"Associate degree (AA,AS)",5,885,Not Applicable,Not Applicable
,89 years,89,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1576,Not Applicable,Not Applicable
,89 years,89,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,713,Not Applicable,Not Applicable
,89 years,89,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,158,Not Applicable,Not Applicable
,89 years,89,Female,F,Unknown or Not Stated,9,137,Not Applicable,Not Applicable
,89 years,89,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Male,M,8th grade or less,1,1453,Not Applicable,Not Applicable
,89 years,89,Male,M,9th through 12th grade with no diploma,2,987,Not Applicable,Not Applicable
,89 years,89,Male,M,High school graduate or GED completed,3,5160,Not Applicable,Not Applicable
,89 years,89,Male,M,"Some college credit, but not a degree.",4,1533,Not Applicable,Not Applicable
,89 years,89,Male,M,"Associate degree (AA,AS)",5,775,Not Applicable,Not Applicable
,89 years,89,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2416,Not Applicable,Not Applicable
,89 years,89,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1135,Not Applicable,Not Applicable
,89 years,89,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,829,Not Applicable,Not Applicable
,89 years,89,Male,M,Unknown or Not Stated,9,140,Not Applicable,Not Applicable
,89 years,89,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Female,F,8th grade or less,1,1181,Not Applicable,Not Applicable
,90 years,90,Female,F,9th through 12th grade with no diploma,2,1009,Not Applicable,Not Applicable
,90 years,90,Female,F,High school graduate or GED completed,3,6248,Not Applicable,Not Applicable
,90 years,90,Female,F,"Some college credit, but not a degree.",4,1391,Not Applicable,Not Applicable
,90 years,90,Female,F,"Associate degree (AA,AS)",5,845,Not Applicable,Not Applicable
,90 years,90,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1531,Not Applicable,Not Applicable
,90 years,90,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,720,Not Applicable,Not Applicable
,90 years,90,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,127,Not Applicable,Not Applicable
,90 years,90,Female,F,Unknown or Not Stated,9,131,Not Applicable,Not Applicable
,90 years,90,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Male,M,8th grade or less,1,1260,Not Applicable,Not Applicable
,90 years,90,Male,M,9th through 12th grade with no diploma,2,793,Not Applicable,Not Applicable
,90 years,90,Male,M,High school graduate or GED completed,3,4465,Not Applicable,Not Applicable
,90 years,90,Male,M,"Some college credit, but not a degree.",4,1387,Not Applicable,Not Applicable
,90 years,90,Male,M,"Associate degree (AA,AS)",5,686,Not Applicable,Not Applicable
,90 years,90,Male,M,"Bachelor?s degree (BA, AB, BS)",6,2093,Not Applicable,Not Applicable
,90 years,90,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1028,Not Applicable,Not Applicable
,90 years,90,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,749,Not Applicable,Not Applicable
,90 years,90,Male,M,Unknown or Not Stated,9,111,Not Applicable,Not Applicable
,90 years,90,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Female,F,8th grade or less,1,1050,Not Applicable,Not Applicable
,91 years,91,Female,F,9th through 12th grade with no diploma,2,830,Not Applicable,Not Applicable
,91 years,91,Female,F,High school graduate or GED completed,3,5535,Not Applicable,Not Applicable
,91 years,91,Female,F,"Some college credit, but not a degree.",4,1257,Not Applicable,Not Applicable
,91 years,91,Female,F,"Associate degree (AA,AS)",5,726,Not Applicable,Not Applicable
,91 years,91,Female,F,"Bachelor?s degree (BA, AB, BS)",6,1357,Not Applicable,Not Applicable
,91 years,91,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,584,Not Applicable,Not Applicable
,91 years,91,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,101,Not Applicable,Not Applicable
,91 years,91,Female,F,Unknown or Not Stated,9,107,Not Applicable,Not Applicable
,91 years,91,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Male,M,8th grade or less,1,1225,Not Applicable,Not Applicable
,91 years,91,Male,M,9th through 12th grade with no diploma,2,705,Not Applicable,Not Applicable
