Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,79 years,79,Male,M,"Some college credit, but not a degree.",4,4146,Not Applicable,Not Applicable
,79 years,79,Male,M,"Associate degree (AA,AS)",5,1886,Not Applicable,Not Applicable
,79 years,79,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4003,Not Applicable,Not Applicable
,79 years,79,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1980,Not Applicable,Not Applicable
,79 years,79,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1028,Not Applicable,Not Applicable
,79 years,79,Male,M,Unknown or Not Stated,9,704,Not Applicable,Not Applicable
,79 years,79,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,80 years,80,Female,F,8th grade or less,1,1839,Not Applicable,Not Applicable
,80 years,80,Female,F,9th through 12th grade with no diploma,2,2256,Not Applicable,Not Applicable
,80 years,80,Female,F,High school graduate or GED completed,3,11176,Not Applicable,Not Applicable
,80 years,80,Female,F,"Some college credit, but not a degree.",4,2905,Not Applicable,Not Applicable
,80 years,80,Female,F,"Associate degree (AA,AS)",5,1757,Not Applicable,Not Applicable
,80 years,80,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2194,Not Applicable,Not Applicable
,80 years,80,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1142,Not Applicable,Not Applicable
,80 years,80,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,177,Not Applicable,Not Applicable
,80 years,80,Female,F,Unknown or Not Stated,9,432,Not Applicable,Not Applicable
,80 years,80,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,80 years,80,Male,M,8th grade or less,1,2230,Not Applicable,Not Applicable
,80 years,80,Male,M,9th through 12th grade with no diploma,2,2400,Not Applicable,Not Applicable
,80 years,80,Male,M,High school graduate or GED completed,3,11907,Not Applicable,Not Applicable
,80 years,80,Male,M,"Some college credit, but not a degree.",4,4029,Not Applicable,Not Applicable
,80 years,80,Male,M,"Associate degree (AA,AS)",5,1832,Not Applicable,Not Applicable
,80 years,80,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4051,Not Applicable,Not Applicable
,80 years,80,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1953,Not Applicable,Not Applicable
,80 years,80,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1048,Not Applicable,Not Applicable
,80 years,80,Male,M,Unknown or Not Stated,9,692,Not Applicable,Not Applicable
,80 years,80,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Female,F,8th grade or less,1,1958,Not Applicable,Not Applicable
,81 years,81,Female,F,9th through 12th grade with no diploma,2,2240,Not Applicable,Not Applicable
,81 years,81,Female,F,High school graduate or GED completed,3,11397,Not Applicable,Not Applicable
,81 years,81,Female,F,"Some college credit, but not a degree.",4,2881,Not Applicable,Not Applicable
,81 years,81,Female,F,"Associate degree (AA,AS)",5,1676,Not Applicable,Not Applicable
,81 years,81,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2325,Not Applicable,Not Applicable
,81 years,81,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1081,Not Applicable,Not Applicable
,81 years,81,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,180,Not Applicable,Not Applicable
,81 years,81,Female,F,Unknown or Not Stated,9,375,Not Applicable,Not Applicable
,81 years,81,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Male,M,8th grade or less,1,2288,Not Applicable,Not Applicable
,81 years,81,Male,M,9th through 12th grade with no diploma,2,2432,Not Applicable,Not Applicable
,81 years,81,Male,M,High school graduate or GED completed,3,11737,Not Applicable,Not Applicable
,81 years,81,Male,M,"Some college credit, but not a degree.",4,3809,Not Applicable,Not Applicable
,81 years,81,Male,M,"Associate degree (AA,AS)",5,1671,Not Applicable,Not Applicable
,81 years,81,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3867,Not Applicable,Not Applicable
,81 years,81,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1952,Not Applicable,Not Applicable
,81 years,81,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1093,Not Applicable,Not Applicable
,81 years,81,Male,M,Unknown or Not Stated,9,594,Not Applicable,Not Applicable
,81 years,81,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Female,F,8th grade or less,1,2159,Not Applicable,Not Applicable
,82 years,82,Female,F,9th through 12th grade with no diploma,2,2283,Not Applicable,Not Applicable
,82 years,82,Female,F,High school graduate or GED completed,3,11740,Not Applicable,Not Applicable
,82 years,82,Female,F,"Some college credit, but not a degree.",4,2667,Not Applicable,Not Applicable
,82 years,82,Female,F,"Associate degree (AA,AS)",5,1692,Not Applicable,Not Applicable
,82 years,82,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2258,Not Applicable,Not Applicable
,82 years,82,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1136,Not Applicable,Not Applicable
,82 years,82,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,206,Not Applicable,Not Applicable
,82 years,82,Female,F,Unknown or Not Stated,9,385,Not Applicable,Not Applicable
,82 years,82,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Male,M,8th grade or less,1,2344,Not Applicable,Not Applicable
,82 years,82,Male,M,9th through 12th grade with no diploma,2,2336,Not Applicable,Not Applicable
,82 years,82,Male,M,High school graduate or GED completed,3,11510,Not Applicable,Not Applicable
,82 years,82,Male,M,"Some college credit, but not a degree.",4,3713,Not Applicable,Not Applicable
,82 years,82,Male,M,"Associate degree (AA,AS)",5,1611,Not Applicable,Not Applicable
,82 years,82,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3822,Not Applicable,Not Applicable
,82 years,82,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2045,Not Applicable,Not Applicable
,82 years,82,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1094,Not Applicable,Not Applicable
,82 years,82,Male,M,Unknown or Not Stated,9,574,Not Applicable,Not Applicable
,82 years,82,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Female,F,8th grade or less,1,2239,Not Applicable,Not Applicable
,83 years,83,Female,F,9th through 12th grade with no diploma,2,2326,Not Applicable,Not Applicable
,83 years,83,Female,F,High school graduate or GED completed,3,12521,Not Applicable,Not Applicable
,83 years,83,Female,F,"Some college credit, but not a degree.",4,2847,Not Applicable,Not Applicable
,83 years,83,Female,F,"Associate degree (AA,AS)",5,1788,Not Applicable,Not Applicable
,83 years,83,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2440,Not Applicable,Not Applicable
,83 years,83,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1167,Not Applicable,Not Applicable
,83 years,83,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,228,Not Applicable,Not Applicable
,83 years,83,Female,F,Unknown or Not Stated,9,417,Not Applicable,Not Applicable
,83 years,83,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Male,M,8th grade or less,1,2519,Not Applicable,Not Applicable
,83 years,83,Male,M,9th through 12th grade with no diploma,2,2357,Not Applicable,Not Applicable
,83 years,83,Male,M,High school graduate or GED completed,3,11668,Not Applicable,Not Applicable
,83 years,83,Male,M,"Some college credit, but not a degree.",4,3718,Not Applicable,Not Applicable
,83 years,83,Male,M,"Associate degree (AA,AS)",5,1670,Not Applicable,Not Applicable
,83 years,83,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3817,Not Applicable,Not Applicable
,83 years,83,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1968,Not Applicable,Not Applicable
,83 years,83,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1183,Not Applicable,Not Applicable
,83 years,83,Male,M,Unknown or Not Stated,9,517,Not Applicable,Not Applicable
,83 years,83,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Female,F,8th grade or less,1,2468,Not Applicable,Not Applicable
,84 years,84,Female,F,9th through 12th grade with no diploma,2,2502,Not Applicable,Not Applicable
,84 years,84,Female,F,High school graduate or GED completed,3,13031,Not Applicable,Not Applicable
,84 years,84,Female,F,"Some college credit, but not a degree.",4,2967,Not Applicable,Not Applicable
,84 years,84,Female,F,"Associate degree (AA,AS)",5,1773,Not Applicable,Not Applicable
,84 years,84,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2551,Not Applicable,Not Applicable
,84 years,84,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1153,Not Applicable,Not Applicable
,84 years,84,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,247,Not Applicable,Not Applicable
,84 years,84,Female,F,Unknown or Not Stated,9,391,Not Applicable,Not Applicable
,84 years,84,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Male,M,8th grade or less,1,2550,Not Applicable,Not Applicable
,84 years,84,Male,M,9th through 12th grade with no diploma,2,2363,Not Applicable,Not Applicable
,84 years,84,Male,M,High school graduate or GED completed,3,11600,Not Applicable,Not Applicable
,84 years,84,Male,M,"Some college credit, but not a degree.",4,3578,Not Applicable,Not Applicable
,84 years,84,Male,M,"Associate degree (AA,AS)",5,1616,Not Applicable,Not Applicable
,84 years,84,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3858,Not Applicable,Not Applicable
,84 years,84,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1939,Not Applicable,Not Applicable
,84 years,84,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1211,Not Applicable,Not Applicable
,84 years,84,Male,M,Unknown or Not Stated,9,428,Not Applicable,Not Applicable
,84 years,84,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Female,F,8th grade or less,1,2743,Not Applicable,Not Applicable
,85 years,85,Female,F,9th through 12th grade with no diploma,2,2651,Not Applicable,Not Applicable
,85 years,85,Female,F,High school graduate or GED completed,3,13822,Not Applicable,Not Applicable
,85 years,85,Female,F,"Some college credit, but not a degree.",4,3061,Not Applicable,Not Applicable
,85 years,85,Female,F,"Associate degree (AA,AS)",5,1733,Not Applicable,Not Applicable
,85 years,85,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2725,Not Applicable,Not Applicable
,85 years,85,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1280,Not Applicable,Not Applicable
,85 years,85,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,235,Not Applicable,Not Applicable
,85 years,85,Female,F,Unknown or Not Stated,9,388,Not Applicable,Not Applicable
,85 years,85,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Male,M,8th grade or less,1,2643,Not Applicable,Not Applicable
,85 years,85,Male,M,9th through 12th grade with no diploma,2,2248,Not Applicable,Not Applicable
,85 years,85,Male,M,High school graduate or GED completed,3,11518,Not Applicable,Not Applicable
,85 years,85,Male,M,"Some college credit, but not a degree.",4,3540,Not Applicable,Not Applicable
,85 years,85,Male,M,"Associate degree (AA,AS)",5,1601,Not Applicable,Not Applicable
,85 years,85,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4088,Not Applicable,Not Applicable
,85 years,85,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2056,Not Applicable,Not Applicable
,85 years,85,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1237,Not Applicable,Not Applicable
,85 years,85,Male,M,Unknown or Not Stated,9,427,Not Applicable,Not Applicable
,85 years,85,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Female,F,8th grade or less,1,2975,Not Applicable,Not Applicable
,86 years,86,Female,F,9th through 12th grade with no diploma,2,2637,Not Applicable,Not Applicable
,86 years,86,Female,F,High school graduate or GED completed,3,14158,Not Applicable,Not Applicable
,86 years,86,Female,F,"Some college credit, but not a degree.",4,3052,Not Applicable,Not Applicable
,86 years,86,Female,F,"Associate degree (AA,AS)",5,1907,Not Applicable,Not Applicable
,86 years,86,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2763,Not Applicable,Not Applicable
,86 years,86,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1246,Not Applicable,Not Applicable
,86 years,86,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,217,Not Applicable,Not Applicable
,86 years,86,Female,F,Unknown or Not Stated,9,365,Not Applicable,Not Applicable
,86 years,86,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Male,M,8th grade or less,1,2655,Not Applicable,Not Applicable
,86 years,86,Male,M,9th through 12th grade with no diploma,2,2237,Not Applicable,Not Applicable
,86 years,86,Male,M,High school graduate or GED completed,3,11135,Not Applicable,Not Applicable
,86 years,86,Male,M,"Some college credit, but not a degree.",4,3502,Not Applicable,Not Applicable
,86 years,86,Male,M,"Associate degree (AA,AS)",5,1611,Not Applicable,Not Applicable
,86 years,86,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4094,Not Applicable,Not Applicable
,86 years,86,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2112,Not Applicable,Not Applicable
,86 years,86,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1316,Not Applicable,Not Applicable
,86 years,86,Male,M,Unknown or Not Stated,9,406,Not Applicable,Not Applicable
,86 years,86,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Female,F,8th grade or less,1,3032,Not Applicable,Not Applicable
,87 years,87,Female,F,9th through 12th grade with no diploma,2,2741,Not Applicable,Not Applicable
,87 years,87,Female,F,High school graduate or GED completed,3,14998,Not Applicable,Not Applicable
,87 years,87,Female,F,"Some college credit, but not a degree.",4,3191,Not Applicable,Not Applicable
,87 years,87,Female,F,"Associate degree (AA,AS)",5,1846,Not Applicable,Not Applicable
,87 years,87,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2917,Not Applicable,Not Applicable
,87 years,87,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1283,Not Applicable,Not Applicable
,87 years,87,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,226,Not Applicable,Not Applicable
,87 years,87,Female,F,Unknown or Not Stated,9,361,Not Applicable,Not Applicable
,87 years,87,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Male,M,8th grade or less,1,2755,Not Applicable,Not Applicable
,87 years,87,Male,M,9th through 12th grade with no diploma,2,2093,Not Applicable,Not Applicable
,87 years,87,Male,M,High school graduate or GED completed,3,10849,Not Applicable,Not Applicable
,87 years,87,Male,M,"Some college credit, but not a degree.",4,3386,Not Applicable,Not Applicable
,87 years,87,Male,M,"Associate degree (AA,AS)",5,1482,Not Applicable,Not Applicable
,87 years,87,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4362,Not Applicable,Not Applicable
,87 years,87,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2153,Not Applicable,Not Applicable
,87 years,87,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1318,Not Applicable,Not Applicable
,87 years,87,Male,M,Unknown or Not Stated,9,390,Not Applicable,Not Applicable
,87 years,87,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Female,F,8th grade or less,1,3234,Not Applicable,Not Applicable
,88 years,88,Female,F,9th through 12th grade with no diploma,2,2788,Not Applicable,Not Applicable
,88 years,88,Female,F,High school graduate or GED completed,3,15494,Not Applicable,Not Applicable
,88 years,88,Female,F,"Some college credit, but not a degree.",4,3176,Not Applicable,Not Applicable
,88 years,88,Female,F,"Associate degree (AA,AS)",5,1880,Not Applicable,Not Applicable
,88 years,88,Female,F,"Bachelor?s degree (BA, AB, BS)",6,2983,Not Applicable,Not Applicable
,88 years,88,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1318,Not Applicable,Not Applicable
,88 years,88,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,243,Not Applicable,Not Applicable
,88 years,88,Female,F,Unknown or Not Stated,9,387,Not Applicable,Not Applicable
,88 years,88,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Male,M,8th grade or less,1,2833,Not Applicable,Not Applicable
,88 years,88,Male,M,9th through 12th grade with no diploma,2,1928,Not Applicable,Not Applicable
,88 years,88,Male,M,High school graduate or GED completed,3,10472,Not Applicable,Not Applicable
,88 years,88,Male,M,"Some college credit, but not a degree.",4,3155,Not Applicable,Not Applicable
,88 years,88,Male,M,"Associate degree (AA,AS)",5,1508,Not Applicable,Not Applicable
,88 years,88,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4248,Not Applicable,Not Applicable
,88 years,88,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2103,Not Applicable,Not Applicable
,88 years,88,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1394,Not Applicable,Not Applicable
,88 years,88,Male,M,Unknown or Not Stated,9,352,Not Applicable,Not Applicable
,88 years,88,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Female,F,8th grade or less,1,3427,Not Applicable,Not Applicable
,89 years,89,Female,F,9th through 12th grade with no diploma,2,2821,Not Applicable,Not Applicable
,89 years,89,Female,F,High school graduate or GED completed,3,15852,Not Applicable,Not Applicable
,89 years,89,Female,F,"Some college credit, but not a degree.",4,3244,Not Applicable,Not Applicable
,89 years,89,Female,F,"Associate degree (AA,AS)",5,1913,Not Applicable,Not Applicable
,89 years,89,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3063,Not Applicable,Not Applicable
,89 years,89,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1394,Not Applicable,Not Applicable
,89 years,89,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,242,Not Applicable,Not Applicable
,89 years,89,Female,F,Unknown or Not Stated,9,340,Not Applicable,Not Applicable
,89 years,89,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Male,M,8th grade or less,1,2786,Not Applicable,Not Applicable
,89 years,89,Male,M,9th through 12th grade with no diploma,2,1844,Not Applicable,Not Applicable
,89 years,89,Male,M,High school graduate or GED completed,3,9884,Not Applicable,Not Applicable
,89 years,89,Male,M,"Some college credit, but not a degree.",4,2973,Not Applicable,Not Applicable
,89 years,89,Male,M,"Associate degree (AA,AS)",5,1342,Not Applicable,Not Applicable
,89 years,89,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4326,Not Applicable,Not Applicable
,89 years,89,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2061,Not Applicable,Not Applicable
,89 years,89,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1403,Not Applicable,Not Applicable
,89 years,89,Male,M,Unknown or Not Stated,9,268,Not Applicable,Not Applicable
,89 years,89,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Female,F,8th grade or less,1,3544,Not Applicable,Not Applicable
,90 years,90,Female,F,9th through 12th grade with no diploma,2,2811,Not Applicable,Not Applicable
,90 years,90,Female,F,High school graduate or GED completed,3,16233,Not Applicable,Not Applicable
,90 years,90,Female,F,"Some college credit, but not a degree.",4,3413,Not Applicable,Not Applicable
,90 years,90,Female,F,"Associate degree (AA,AS)",5,1958,Not Applicable,Not Applicable
,90 years,90,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3267,Not Applicable,Not Applicable
,90 years,90,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1400,Not Applicable,Not Applicable
,90 years,90,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,250,Not Applicable,Not Applicable
,90 years,90,Female,F,Unknown or Not Stated,9,391,Not Applicable,Not Applicable
,90 years,90,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Male,M,8th grade or less,1,2689,Not Applicable,Not Applicable
,90 years,90,Male,M,9th through 12th grade with no diploma,2,1750,Not Applicable,Not Applicable
,90 years,90,Male,M,High school graduate or GED completed,3,9583,Not Applicable,Not Applicable
,90 years,90,Male,M,"Some college credit, but not a degree.",4,2881,Not Applicable,Not Applicable
,90 years,90,Male,M,"Associate degree (AA,AS)",5,1300,Not Applicable,Not Applicable
,90 years,90,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4256,Not Applicable,Not Applicable
,90 years,90,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2127,Not Applicable,Not Applicable
,90 years,90,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1445,Not Applicable,Not Applicable
,90 years,90,Male,M,Unknown or Not Stated,9,277,Not Applicable,Not Applicable
,90 years,90,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Female,F,8th grade or less,1,3673,Not Applicable,Not Applicable
,91 years,91,Female,F,9th through 12th grade with no diploma,2,2823,Not Applicable,Not Applicable
,91 years,91,Female,F,High school graduate or GED completed,3,16243,Not Applicable,Not Applicable
,91 years,91,Female,F,"Some college credit, but not a degree.",4,3393,Not Applicable,Not Applicable
,91 years,91,Female,F,"Associate degree (AA,AS)",5,1984,Not Applicable,Not Applicable
,91 years,91,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3417,Not Applicable,Not Applicable
,91 years,91,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1432,Not Applicable,Not Applicable
,91 years,91,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,265,Not Applicable,Not Applicable
,91 years,91,Female,F,Unknown or Not Stated,9,375,Not Applicable,Not Applicable
,91 years,91,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Male,M,8th grade or less,1,2597,Not Applicable,Not Applicable
,91 years,91,Male,M,9th through 12th grade with no diploma,2,1628,Not Applicable,Not Applicable
,91 years,91,Male,M,High school graduate or GED completed,3,9201,Not Applicable,Not Applicable
,91 years,91,Male,M,"Some college credit, but not a degree.",4,2772,Not Applicable,Not Applicable
,91 years,91,Male,M,"Associate degree (AA,AS)",5,1180,Not Applicable,Not Applicable
,91 years,91,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3974,Not Applicable,Not Applicable
,91 years,91,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1920,Not Applicable,Not Applicable
,91 years,91,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1411,Not Applicable,Not Applicable
,91 years,91,Male,M,Unknown or Not Stated,9,258,Not Applicable,Not Applicable
,91 years,91,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,92 years,92,Female,F,8th grade or less,1,3387,Not Applicable,Not Applicable
,92 years,92,Female,F,9th through 12th grade with no diploma,2,2721,Not Applicable,Not Applicable
,92 years,92,Female,F,High school graduate or GED completed,3,15909,Not Applicable,Not Applicable
,92 years,92,Female,F,"Some college credit, but not a degree.",4,3381,Not Applicable,Not Applicable
,92 years,92,Female,F,"Associate degree (AA,AS)",5,1958,Not Applicable,Not Applicable
,92 years,92,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3249,Not Applicable,Not Applicable
,92 years,92,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1379,Not Applicable,Not Applicable
,92 years,92,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,287,Not Applicable,Not Applicable
,92 years,92,Female,F,Unknown or Not Stated,9,375,Not Applicable,Not Applicable
,92 years,92,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,92 years,92,Male,M,8th grade or less,1,2506,Not Applicable,Not Applicable
,92 years,92,Male,M,9th through 12th grade with no diploma,2,1506,Not Applicable,Not Applicable
,92 years,92,Male,M,High school graduate or GED completed,3,8310,Not Applicable,Not Applicable
,92 years,92,Male,M,"Some college credit, but not a degree.",4,2276,Not Applicable,Not Applicable
,92 years,92,Male,M,"Associate degree (AA,AS)",5,1039,Not Applicable,Not Applicable
,92 years,92,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3586,Not Applicable,Not Applicable
,92 years,92,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1755,Not Applicable,Not Applicable
,92 years,92,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1301,Not Applicable,Not Applicable
,92 years,92,Male,M,Unknown or Not Stated,9,243,Not Applicable,Not Applicable
,92 years,92,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,93 years,93,Female,F,8th grade or less,1,3513,Not Applicable,Not Applicable
,93 years,93,Female,F,9th through 12th grade with no diploma,2,2491,Not Applicable,Not Applicable
,93 years,93,Female,F,High school graduate or GED completed,3,15055,Not Applicable,Not Applicable
,93 years,93,Female,F,"Some college credit, but not a degree.",4,3203,Not Applicable,Not Applicable
,93 years,93,Female,F,"Associate degree (AA,AS)",5,1771,Not Applicable,Not Applicable
,93 years,93,Female,F,"Bachelor?s degree (BA, AB, BS)",6,3067,Not Applicable,Not Applicable
,93 years,93,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1279,Not Applicable,Not Applicable
,93 years,93,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,228,Not Applicable,Not Applicable
,93 years,93,Female,F,Unknown or Not Stated,9,322,Not Applicable,Not Applicable
,93 years,93,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,93 years,93,Male,M,8th grade or less,1,2201,Not Applicable,Not Applicable
,93 years,93,Male,M,9th through 12th grade with no diploma,2,1413,Not Applicable,Not Applicable
,93 years,93,Male,M,High school graduate or GED completed,3,7420,Not Applicable,Not Applicable
,93 years,93,Male,M,"Some college credit, but not a degree.",4,2097,Not Applicable,Not Applicable
,93 years,93,Male,M,"Associate degree (AA,AS)",5,915,Not Applicable,Not Applicable
,93 years,93,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3258,Not Applicable,Not Applicable
,93 years,93,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1537,Not Applicable,Not Applicable
,93 years,93,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1148,Not Applicable,Not Applicable
,93 years,93,Male,M,Unknown or Not Stated,9,185,Not Applicable,Not Applicable
,93 years,93,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,94 years,94,Female,F,8th grade or less,1,3058,Not Applicable,Not Applicable
,94 years,94,Female,F,9th through 12th grade with no diploma,2,2423,Not Applicable,Not Applicable
,94 years,94,Female,F,High school graduate or GED completed,3,14194,Not Applicable,Not Applicable
,94 years,94,Female,F,"Some college credit, but not a degree.",4,2875,Not Applicable,Not Applicable
,94 years,94,Female,F,"Associate degree (AA,AS)",5,1623,Not Applicable,Not Applicable
