Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,80 years,80,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2124,Not Applicable,Not Applicable
,80 years,80,Male,M,Unknown or Not Stated,9,999,Not Applicable,Not Applicable
,80 years,80,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Female,F,8th grade or less,1,4291,Not Applicable,Not Applicable
,81 years,81,Female,F,9th through 12th grade with no diploma,2,5026,Not Applicable,Not Applicable
,81 years,81,Female,F,High school graduate or GED completed,3,26003,Not Applicable,Not Applicable
,81 years,81,Female,F,"Some college credit, but not a degree.",4,6674,Not Applicable,Not Applicable
,81 years,81,Female,F,"Associate degree (AA,AS)",5,4093,Not Applicable,Not Applicable
,81 years,81,Female,F,"Bachelor?s degree (BA, AB, BS)",6,5689,Not Applicable,Not Applicable
,81 years,81,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2895,Not Applicable,Not Applicable
,81 years,81,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,532,Not Applicable,Not Applicable
,81 years,81,Female,F,Unknown or Not Stated,9,754,Not Applicable,Not Applicable
,81 years,81,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,81 years,81,Male,M,8th grade or less,1,4158,Not Applicable,Not Applicable
,81 years,81,Male,M,9th through 12th grade with no diploma,2,4180,Not Applicable,Not Applicable
,81 years,81,Male,M,High school graduate or GED completed,3,19930,Not Applicable,Not Applicable
,81 years,81,Male,M,"Some college credit, but not a degree.",4,6592,Not Applicable,Not Applicable
,81 years,81,Male,M,"Associate degree (AA,AS)",5,3034,Not Applicable,Not Applicable
,81 years,81,Male,M,"Bachelor?s degree (BA, AB, BS)",6,7041,Not Applicable,Not Applicable
,81 years,81,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3824,Not Applicable,Not Applicable
,81 years,81,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2105,Not Applicable,Not Applicable
,81 years,81,Male,M,Unknown or Not Stated,9,872,Not Applicable,Not Applicable
,81 years,81,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Female,F,8th grade or less,1,4628,Not Applicable,Not Applicable
,82 years,82,Female,F,9th through 12th grade with no diploma,2,5002,Not Applicable,Not Applicable
,82 years,82,Female,F,High school graduate or GED completed,3,27065,Not Applicable,Not Applicable
,82 years,82,Female,F,"Some college credit, but not a degree.",4,6641,Not Applicable,Not Applicable
,82 years,82,Female,F,"Associate degree (AA,AS)",5,3941,Not Applicable,Not Applicable
,82 years,82,Female,F,"Bachelor?s degree (BA, AB, BS)",6,5827,Not Applicable,Not Applicable
,82 years,82,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2854,Not Applicable,Not Applicable
,82 years,82,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,557,Not Applicable,Not Applicable
,82 years,82,Female,F,Unknown or Not Stated,9,813,Not Applicable,Not Applicable
,82 years,82,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,82 years,82,Male,M,8th grade or less,1,4238,Not Applicable,Not Applicable
,82 years,82,Male,M,9th through 12th grade with no diploma,2,4097,Not Applicable,Not Applicable
,82 years,82,Male,M,High school graduate or GED completed,3,19810,Not Applicable,Not Applicable
,82 years,82,Male,M,"Some college credit, but not a degree.",4,6430,Not Applicable,Not Applicable
,82 years,82,Male,M,"Associate degree (AA,AS)",5,2993,Not Applicable,Not Applicable
,82 years,82,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6966,Not Applicable,Not Applicable
,82 years,82,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3672,Not Applicable,Not Applicable
,82 years,82,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2229,Not Applicable,Not Applicable
,82 years,82,Male,M,Unknown or Not Stated,9,856,Not Applicable,Not Applicable
,82 years,82,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Female,F,8th grade or less,1,4962,Not Applicable,Not Applicable
,83 years,83,Female,F,9th through 12th grade with no diploma,2,5225,Not Applicable,Not Applicable
,83 years,83,Female,F,High school graduate or GED completed,3,27964,Not Applicable,Not Applicable
,83 years,83,Female,F,"Some college credit, but not a degree.",4,6609,Not Applicable,Not Applicable
,83 years,83,Female,F,"Associate degree (AA,AS)",5,4086,Not Applicable,Not Applicable
,83 years,83,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6047,Not Applicable,Not Applicable
,83 years,83,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2897,Not Applicable,Not Applicable
,83 years,83,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,534,Not Applicable,Not Applicable
,83 years,83,Female,F,Unknown or Not Stated,9,768,Not Applicable,Not Applicable
,83 years,83,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,83 years,83,Male,M,8th grade or less,1,4474,Not Applicable,Not Applicable
,83 years,83,Male,M,9th through 12th grade with no diploma,2,3996,Not Applicable,Not Applicable
,83 years,83,Male,M,High school graduate or GED completed,3,19468,Not Applicable,Not Applicable
,83 years,83,Male,M,"Some college credit, but not a degree.",4,6249,Not Applicable,Not Applicable
,83 years,83,Male,M,"Associate degree (AA,AS)",5,2863,Not Applicable,Not Applicable
,83 years,83,Male,M,"Bachelor?s degree (BA, AB, BS)",6,7115,Not Applicable,Not Applicable
,83 years,83,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3719,Not Applicable,Not Applicable
,83 years,83,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2234,Not Applicable,Not Applicable
,83 years,83,Male,M,Unknown or Not Stated,9,772,Not Applicable,Not Applicable
,83 years,83,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Female,F,8th grade or less,1,5340,Not Applicable,Not Applicable
,84 years,84,Female,F,9th through 12th grade with no diploma,2,5375,Not Applicable,Not Applicable
,84 years,84,Female,F,High school graduate or GED completed,3,29039,Not Applicable,Not Applicable
,84 years,84,Female,F,"Some college credit, but not a degree.",4,6664,Not Applicable,Not Applicable
,84 years,84,Female,F,"Associate degree (AA,AS)",5,4252,Not Applicable,Not Applicable
,84 years,84,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6269,Not Applicable,Not Applicable
,84 years,84,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2998,Not Applicable,Not Applicable
,84 years,84,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,571,Not Applicable,Not Applicable
,84 years,84,Female,F,Unknown or Not Stated,9,794,Not Applicable,Not Applicable
,84 years,84,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,84 years,84,Male,M,8th grade or less,1,4475,Not Applicable,Not Applicable
,84 years,84,Male,M,9th through 12th grade with no diploma,2,3815,Not Applicable,Not Applicable
,84 years,84,Male,M,High school graduate or GED completed,3,19469,Not Applicable,Not Applicable
,84 years,84,Male,M,"Some college credit, but not a degree.",4,6233,Not Applicable,Not Applicable
,84 years,84,Male,M,"Associate degree (AA,AS)",5,2679,Not Applicable,Not Applicable
,84 years,84,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6971,Not Applicable,Not Applicable
,84 years,84,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3760,Not Applicable,Not Applicable
,84 years,84,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2231,Not Applicable,Not Applicable
,84 years,84,Male,M,Unknown or Not Stated,9,727,Not Applicable,Not Applicable
,84 years,84,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Female,F,8th grade or less,1,5596,Not Applicable,Not Applicable
,85 years,85,Female,F,9th through 12th grade with no diploma,2,5439,Not Applicable,Not Applicable
,85 years,85,Female,F,High school graduate or GED completed,3,30021,Not Applicable,Not Applicable
,85 years,85,Female,F,"Some college credit, but not a degree.",4,6748,Not Applicable,Not Applicable
,85 years,85,Female,F,"Associate degree (AA,AS)",5,4148,Not Applicable,Not Applicable
,85 years,85,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6400,Not Applicable,Not Applicable
,85 years,85,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2864,Not Applicable,Not Applicable
,85 years,85,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,556,Not Applicable,Not Applicable
,85 years,85,Female,F,Unknown or Not Stated,9,815,Not Applicable,Not Applicable
,85 years,85,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,85 years,85,Male,M,8th grade or less,1,4661,Not Applicable,Not Applicable
,85 years,85,Male,M,9th through 12th grade with no diploma,2,3622,Not Applicable,Not Applicable
,85 years,85,Male,M,High school graduate or GED completed,3,18971,Not Applicable,Not Applicable
,85 years,85,Male,M,"Some college credit, but not a degree.",4,5865,Not Applicable,Not Applicable
,85 years,85,Male,M,"Associate degree (AA,AS)",5,2703,Not Applicable,Not Applicable
,85 years,85,Male,M,"Bachelor?s degree (BA, AB, BS)",6,7207,Not Applicable,Not Applicable
,85 years,85,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3752,Not Applicable,Not Applicable
,85 years,85,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2334,Not Applicable,Not Applicable
,85 years,85,Male,M,Unknown or Not Stated,9,682,Not Applicable,Not Applicable
,85 years,85,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Female,F,8th grade or less,1,6150,Not Applicable,Not Applicable
,86 years,86,Female,F,9th through 12th grade with no diploma,2,5551,Not Applicable,Not Applicable
,86 years,86,Female,F,High school graduate or GED completed,3,31029,Not Applicable,Not Applicable
,86 years,86,Female,F,"Some college credit, but not a degree.",4,6788,Not Applicable,Not Applicable
,86 years,86,Female,F,"Associate degree (AA,AS)",5,4032,Not Applicable,Not Applicable
,86 years,86,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6557,Not Applicable,Not Applicable
,86 years,86,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3043,Not Applicable,Not Applicable
,86 years,86,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,598,Not Applicable,Not Applicable
,86 years,86,Female,F,Unknown or Not Stated,9,748,Not Applicable,Not Applicable
,86 years,86,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,86 years,86,Male,M,8th grade or less,1,4875,Not Applicable,Not Applicable
,86 years,86,Male,M,9th through 12th grade with no diploma,2,3612,Not Applicable,Not Applicable
,86 years,86,Male,M,High school graduate or GED completed,3,18288,Not Applicable,Not Applicable
,86 years,86,Male,M,"Some college credit, but not a degree.",4,5661,Not Applicable,Not Applicable
,86 years,86,Male,M,"Associate degree (AA,AS)",5,2572,Not Applicable,Not Applicable
,86 years,86,Male,M,"Bachelor?s degree (BA, AB, BS)",6,7335,Not Applicable,Not Applicable
,86 years,86,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3844,Not Applicable,Not Applicable
,86 years,86,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2390,Not Applicable,Not Applicable
,86 years,86,Male,M,Unknown or Not Stated,9,651,Not Applicable,Not Applicable
,86 years,86,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Female,F,8th grade or less,1,6200,Not Applicable,Not Applicable
,87 years,87,Female,F,9th through 12th grade with no diploma,2,5538,Not Applicable,Not Applicable
,87 years,87,Female,F,High school graduate or GED completed,3,30938,Not Applicable,Not Applicable
,87 years,87,Female,F,"Some college credit, but not a degree.",4,6640,Not Applicable,Not Applicable
,87 years,87,Female,F,"Associate degree (AA,AS)",5,3963,Not Applicable,Not Applicable
,87 years,87,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6573,Not Applicable,Not Applicable
,87 years,87,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2965,Not Applicable,Not Applicable
,87 years,87,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,532,Not Applicable,Not Applicable
,87 years,87,Female,F,Unknown or Not Stated,9,823,Not Applicable,Not Applicable
,87 years,87,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,87 years,87,Male,M,8th grade or less,1,4751,Not Applicable,Not Applicable
,87 years,87,Male,M,9th through 12th grade with no diploma,2,3473,Not Applicable,Not Applicable
,87 years,87,Male,M,High school graduate or GED completed,3,17514,Not Applicable,Not Applicable
,87 years,87,Male,M,"Some college credit, but not a degree.",4,5449,Not Applicable,Not Applicable
,87 years,87,Male,M,"Associate degree (AA,AS)",5,2529,Not Applicable,Not Applicable
,87 years,87,Male,M,"Bachelor?s degree (BA, AB, BS)",6,7350,Not Applicable,Not Applicable
,87 years,87,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3529,Not Applicable,Not Applicable
,87 years,87,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2341,Not Applicable,Not Applicable
,87 years,87,Male,M,Unknown or Not Stated,9,594,Not Applicable,Not Applicable
,87 years,87,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Female,F,8th grade or less,1,6470,Not Applicable,Not Applicable
,88 years,88,Female,F,9th through 12th grade with no diploma,2,5428,Not Applicable,Not Applicable
,88 years,88,Female,F,High school graduate or GED completed,3,31265,Not Applicable,Not Applicable
,88 years,88,Female,F,"Some college credit, but not a degree.",4,6675,Not Applicable,Not Applicable
,88 years,88,Female,F,"Associate degree (AA,AS)",5,3924,Not Applicable,Not Applicable
,88 years,88,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6561,Not Applicable,Not Applicable
,88 years,88,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3003,Not Applicable,Not Applicable
,88 years,88,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,576,Not Applicable,Not Applicable
,88 years,88,Female,F,Unknown or Not Stated,9,770,Not Applicable,Not Applicable
,88 years,88,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,88 years,88,Male,M,8th grade or less,1,4613,Not Applicable,Not Applicable
,88 years,88,Male,M,9th through 12th grade with no diploma,2,3150,Not Applicable,Not Applicable
,88 years,88,Male,M,High school graduate or GED completed,3,16422,Not Applicable,Not Applicable
,88 years,88,Male,M,"Some college credit, but not a degree.",4,5058,Not Applicable,Not Applicable
,88 years,88,Male,M,"Associate degree (AA,AS)",5,2303,Not Applicable,Not Applicable
,88 years,88,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6972,Not Applicable,Not Applicable
,88 years,88,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3517,Not Applicable,Not Applicable
,88 years,88,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2399,Not Applicable,Not Applicable
,88 years,88,Male,M,Unknown or Not Stated,9,573,Not Applicable,Not Applicable
,88 years,88,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Female,F,8th grade or less,1,6632,Not Applicable,Not Applicable
,89 years,89,Female,F,9th through 12th grade with no diploma,2,5448,Not Applicable,Not Applicable
,89 years,89,Female,F,High school graduate or GED completed,3,30714,Not Applicable,Not Applicable
,89 years,89,Female,F,"Some college credit, but not a degree.",4,6385,Not Applicable,Not Applicable
,89 years,89,Female,F,"Associate degree (AA,AS)",5,3921,Not Applicable,Not Applicable
,89 years,89,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6464,Not Applicable,Not Applicable
,89 years,89,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2987,Not Applicable,Not Applicable
,89 years,89,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,552,Not Applicable,Not Applicable
,89 years,89,Female,F,Unknown or Not Stated,9,768,Not Applicable,Not Applicable
,89 years,89,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,89 years,89,Male,M,8th grade or less,1,4464,Not Applicable,Not Applicable
,89 years,89,Male,M,9th through 12th grade with no diploma,2,2843,Not Applicable,Not Applicable
,89 years,89,Male,M,High school graduate or GED completed,3,15207,Not Applicable,Not Applicable
,89 years,89,Male,M,"Some college credit, but not a degree.",4,4700,Not Applicable,Not Applicable
,89 years,89,Male,M,"Associate degree (AA,AS)",5,2106,Not Applicable,Not Applicable
,89 years,89,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6973,Not Applicable,Not Applicable
,89 years,89,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3420,Not Applicable,Not Applicable
,89 years,89,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2239,Not Applicable,Not Applicable
,89 years,89,Male,M,Unknown or Not Stated,9,498,Not Applicable,Not Applicable
,89 years,89,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Female,F,8th grade or less,1,6654,Not Applicable,Not Applicable
,90 years,90,Female,F,9th through 12th grade with no diploma,2,5198,Not Applicable,Not Applicable
,90 years,90,Female,F,High school graduate or GED completed,3,31247,Not Applicable,Not Applicable
,90 years,90,Female,F,"Some college credit, but not a degree.",4,6507,Not Applicable,Not Applicable
,90 years,90,Female,F,"Associate degree (AA,AS)",5,3866,Not Applicable,Not Applicable
,90 years,90,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6524,Not Applicable,Not Applicable
,90 years,90,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2864,Not Applicable,Not Applicable
,90 years,90,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,554,Not Applicable,Not Applicable
,90 years,90,Female,F,Unknown or Not Stated,9,752,Not Applicable,Not Applicable
,90 years,90,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,90 years,90,Male,M,8th grade or less,1,4384,Not Applicable,Not Applicable
,90 years,90,Male,M,9th through 12th grade with no diploma,2,2604,Not Applicable,Not Applicable
,90 years,90,Male,M,High school graduate or GED completed,3,14367,Not Applicable,Not Applicable
,90 years,90,Male,M,"Some college credit, but not a degree.",4,4276,Not Applicable,Not Applicable
,90 years,90,Male,M,"Associate degree (AA,AS)",5,2023,Not Applicable,Not Applicable
,90 years,90,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6696,Not Applicable,Not Applicable
,90 years,90,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,3253,Not Applicable,Not Applicable
,90 years,90,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2306,Not Applicable,Not Applicable
,90 years,90,Male,M,Unknown or Not Stated,9,460,Not Applicable,Not Applicable
,90 years,90,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Female,F,8th grade or less,1,6806,Not Applicable,Not Applicable
,91 years,91,Female,F,9th through 12th grade with no diploma,2,5119,Not Applicable,Not Applicable
,91 years,91,Female,F,High school graduate or GED completed,3,30268,Not Applicable,Not Applicable
,91 years,91,Female,F,"Some college credit, but not a degree.",4,6424,Not Applicable,Not Applicable
,91 years,91,Female,F,"Associate degree (AA,AS)",5,3632,Not Applicable,Not Applicable
,91 years,91,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6469,Not Applicable,Not Applicable
,91 years,91,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2896,Not Applicable,Not Applicable
,91 years,91,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,525,Not Applicable,Not Applicable
,91 years,91,Female,F,Unknown or Not Stated,9,796,Not Applicable,Not Applicable
,91 years,91,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,91 years,91,Male,M,8th grade or less,1,3991,Not Applicable,Not Applicable
,91 years,91,Male,M,9th through 12th grade with no diploma,2,2393,Not Applicable,Not Applicable
,91 years,91,Male,M,High school graduate or GED completed,3,13298,Not Applicable,Not Applicable
,91 years,91,Male,M,"Some college credit, but not a degree.",4,3919,Not Applicable,Not Applicable
,91 years,91,Male,M,"Associate degree (AA,AS)",5,1746,Not Applicable,Not Applicable
,91 years,91,Male,M,"Bachelor?s degree (BA, AB, BS)",6,6003,Not Applicable,Not Applicable
,91 years,91,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2996,Not Applicable,Not Applicable
,91 years,91,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2198,Not Applicable,Not Applicable
,91 years,91,Male,M,Unknown or Not Stated,9,397,Not Applicable,Not Applicable
,91 years,91,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,92 years,92,Female,F,8th grade or less,1,6689,Not Applicable,Not Applicable
,92 years,92,Female,F,9th through 12th grade with no diploma,2,4903,Not Applicable,Not Applicable
,92 years,92,Female,F,High school graduate or GED completed,3,28842,Not Applicable,Not Applicable
,92 years,92,Female,F,"Some college credit, but not a degree.",4,5891,Not Applicable,Not Applicable
,92 years,92,Female,F,"Associate degree (AA,AS)",5,3535,Not Applicable,Not Applicable
,92 years,92,Female,F,"Bachelor?s degree (BA, AB, BS)",6,6354,Not Applicable,Not Applicable
,92 years,92,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2617,Not Applicable,Not Applicable
,92 years,92,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,517,Not Applicable,Not Applicable
,92 years,92,Female,F,Unknown or Not Stated,9,694,Not Applicable,Not Applicable
,92 years,92,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,92 years,92,Male,M,8th grade or less,1,3812,Not Applicable,Not Applicable
,92 years,92,Male,M,9th through 12th grade with no diploma,2,2187,Not Applicable,Not Applicable
,92 years,92,Male,M,High school graduate or GED completed,3,11665,Not Applicable,Not Applicable
,92 years,92,Male,M,"Some college credit, but not a degree.",4,3386,Not Applicable,Not Applicable
,92 years,92,Male,M,"Associate degree (AA,AS)",5,1549,Not Applicable,Not Applicable
,92 years,92,Male,M,"Bachelor?s degree (BA, AB, BS)",6,5456,Not Applicable,Not Applicable
,92 years,92,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2736,Not Applicable,Not Applicable
,92 years,92,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1956,Not Applicable,Not Applicable
,92 years,92,Male,M,Unknown or Not Stated,9,378,Not Applicable,Not Applicable
,92 years,92,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,93 years,93,Female,F,8th grade or less,1,6251,Not Applicable,Not Applicable
,93 years,93,Female,F,9th through 12th grade with no diploma,2,4447,Not Applicable,Not Applicable
,93 years,93,Female,F,High school graduate or GED completed,3,26989,Not Applicable,Not Applicable
,93 years,93,Female,F,"Some college credit, but not a degree.",4,5655,Not Applicable,Not Applicable
,93 years,93,Female,F,"Associate degree (AA,AS)",5,3219,Not Applicable,Not Applicable
,93 years,93,Female,F,"Bachelor?s degree (BA, AB, BS)",6,5814,Not Applicable,Not Applicable
,93 years,93,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2456,Not Applicable,Not Applicable
,93 years,93,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,434,Not Applicable,Not Applicable
,93 years,93,Female,F,Unknown or Not Stated,9,670,Not Applicable,Not Applicable
,93 years,93,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,93 years,93,Male,M,8th grade or less,1,3332,Not Applicable,Not Applicable
,93 years,93,Male,M,9th through 12th grade with no diploma,2,1948,Not Applicable,Not Applicable
,93 years,93,Male,M,High school graduate or GED completed,3,10107,Not Applicable,Not Applicable
,93 years,93,Male,M,"Some college credit, but not a degree.",4,2905,Not Applicable,Not Applicable
,93 years,93,Male,M,"Associate degree (AA,AS)",5,1263,Not Applicable,Not Applicable
,93 years,93,Male,M,"Bachelor?s degree (BA, AB, BS)",6,4703,Not Applicable,Not Applicable
,93 years,93,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2297,Not Applicable,Not Applicable
,93 years,93,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1665,Not Applicable,Not Applicable
,93 years,93,Male,M,Unknown or Not Stated,9,302,Not Applicable,Not Applicable
,93 years,93,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,94 years,94,Female,F,8th grade or less,1,5783,Not Applicable,Not Applicable
,94 years,94,Female,F,9th through 12th grade with no diploma,2,4153,Not Applicable,Not Applicable
,94 years,94,Female,F,High school graduate or GED completed,3,24430,Not Applicable,Not Applicable
,94 years,94,Female,F,"Some college credit, but not a degree.",4,5318,Not Applicable,Not Applicable
,94 years,94,Female,F,"Associate degree (AA,AS)",5,2988,Not Applicable,Not Applicable
,94 years,94,Female,F,"Bachelor?s degree (BA, AB, BS)",6,5364,Not Applicable,Not Applicable
,94 years,94,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,2177,Not Applicable,Not Applicable
,94 years,94,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,427,Not Applicable,Not Applicable
,94 years,94,Female,F,Unknown or Not Stated,9,606,Not Applicable,Not Applicable
,94 years,94,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,94 years,94,Male,M,8th grade or less,1,2961,Not Applicable,Not Applicable
,94 years,94,Male,M,9th through 12th grade with no diploma,2,1735,Not Applicable,Not Applicable
,94 years,94,Male,M,High school graduate or GED completed,3,8150,Not Applicable,Not Applicable
,94 years,94,Male,M,"Some college credit, but not a degree.",4,2377,Not Applicable,Not Applicable
,94 years,94,Male,M,"Associate degree (AA,AS)",5,1060,Not Applicable,Not Applicable
,94 years,94,Male,M,"Bachelor?s degree (BA, AB, BS)",6,3980,Not Applicable,Not Applicable
,94 years,94,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1824,Not Applicable,Not Applicable
,94 years,94,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1335,Not Applicable,Not Applicable
,94 years,94,Male,M,Unknown or Not Stated,9,236,Not Applicable,Not Applicable
,94 years,94,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,95 years,95,Female,F,8th grade or less,1,5430,Not Applicable,Not Applicable
,95 years,95,Female,F,9th through 12th grade with no diploma,2,3668,Not Applicable,Not Applicable
,95 years,95,Female,F,High school graduate or GED completed,3,21419,Not Applicable,Not Applicable
,95 years,95,Female,F,"Some college credit, but not a degree.",4,4656,Not Applicable,Not Applicable
,95 years,95,Female,F,"Associate degree (AA,AS)",5,2530,Not Applicable,Not Applicable
,95 years,95,Female,F,"Bachelor?s degree (BA, AB, BS)",6,4671,Not Applicable,Not Applicable
,95 years,95,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,1910,Not Applicable,Not Applicable
,95 years,95,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,347,Not Applicable,Not Applicable
